dst,eigentrust_score
1185,0.0005740258668924351
2214,0.0005728132931839049
1815,0.0005707704015269626
180,0.0005696033900324378
2303,0.0005681786183618826
3837,0.000567261445163272
925,0.000565324883029268
3878,0.0005548783215450092
714,0.000550364722721838
394,0.0005500923890037012
475,0.0005493480301154178
491,0.0005482971387315636
2934,0.0005459791226751767
291,0.0005438661546112019
330,0.000541491046541803
856,0.000539588919539233
520,0.0005386918744284652
2484,0.0005377318544701568
3319,0.0005307354464384998
285,0.0005299839248668466
283,0.0005284319905979669
464,0.0005276894303210245
56,0.0005275496312241729
3527,0.0005259812777653895
120,0.0005244262121139419
261,0.0005237802842590581
76,0.0005237101339446864
2124,0.0005220708237817486
480,0.0005211257871545394
650,0.0005155851213449264
1948,0.00051335490062587
533,0.0005106145332934622
1624,0.0005103305942014462
3820,0.00051012974212522
4365,0.0005097408208324944
1612,0.0005084873050966334
3445,0.0005083693712869508
1368,0.0005078643963339637
418,0.0005074841930353513
228,0.0005034951347672335
68,0.0005006217068714048
1499,0.0004985591900693118
108,0.0004962958316703008
1043,0.0004947808966986166
2141,0.0004941729027924975
173,0.000494142815955993
272,0.0004919819109070374
386,0.0004894254814778382
1543,0.0004893935194701616
111,0.0004841162813721768
2378,0.00048152621259546605
3465,0.00047899879700525797
1846,0.00047849680857514723
1502,0.0004782727685538421
2318,0.000477778210487428
861,0.00047688847822822294
3578,0.0004707702151880643
547,0.00047071037688263225
3099,0.0004677960299090684
4515,0.0004654653954273809
8,0.0004635404304231992
1916,0.0004628009183004679
100,0.0004595966737305742
5612,0.0004576613601061938
2306,0.0004573941010999712
1670,0.0004565901979658044
268,0.0004559979639389586
427,0.0004542821359466606
184,0.00045353192560483623
320,0.00045293895685317553
493,0.0004523100237474072
2194,0.00045137190376889826
1353,0.0004507215054005576
2755,0.00044976566242306836
1512,0.0004467925886882783
356,0.00044370962172671284
227,0.00044336617621388875
446,0.00044281833331104997
346,0.00044042697415874873
393,0.0004396914150099586
93,0.00043795882236769733
489,0.0004355589413682842
2252,0.0004346278298062542
222,0.00043348110461678257
3919,0.00043289732668914336
3571,0.00043211639474178285
1528,0.00043084285896376114
2897,0.00043013688325029627
421,0.00042930833666209744
1219,0.00042839365834684514
324,0.00042750915324730706
667,0.0004264338037841452
2123,0.00042532748164296556
3714,0.00042521637901170355
606,0.0004244868162370234
37,0.00042400581484841675
3669,0.00042296590773781783
703,0.00042268905161152773
129,0.00042001159549186315
4499,0.00041879623232062024
139,0.0004184120474155636
1010,0.0004159706859324518
608,0.0004140115594487908
777,0.00041186422577879514
34,0.0004110035324220539
119,0.00040995756658536534
293,0.0004060072344239884
203,0.0004045454284790938
2262,0.0004027968256448745
258,0.0004025304210057302
186,0.0004022506170680452
563,0.0004021163979418562
146,0.0004003016398015166
408,0.00039693646386934167
3545,0.00039457036681019145
1267,0.000393270104703205
1727,0.00039153658928772663
2647,0.00039078013176907576
1922,0.0003906042032619234
465,0.0003886349231193971
298,0.00038788551881482636
2146,0.0003878317702041486
239,0.00038762092374379015
1677,0.00038684898585598194
1453,0.0003862769675168329
1204,0.000385797334157176
1541,0.00038475857044583127
2635,0.00038428484005873767
742,0.000384230685711597
1885,0.00038244501799347376
710,0.0003812847915071768
260,0.0003799172091620023
47,0.0003799172091620023
4320,0.0003789207150889914
3429,0.00037854789719169064
3452,0.0003783543055517484
402,0.00037805508240925767
978,0.00037565468619205
138,0.0003748091946315934
1134,0.00037476757648773615
443,0.0003742764215125842
767,0.00037420819757600233
3722,0.0003739188401452009
3018,0.00037386950780709545
438,0.000373109652220937
3000,0.00037245288701665815
3642,0.00037060703110155743
1967,0.000370107907287053
4402,0.0003690569556392141
883,0.00036894060755135845
2328,0.0003684532087867842
2175,0.00036573912603515417
3640,0.0003637674749001123
530,0.0003636999685592498
3040,0.00036045472391474885
3417,0.0003601182719972769
257,0.0003596157931992152
4315,0.0003595888330614136
214,0.0003594938894380484
929,0.0003593877201492214
3804,0.0003586674921309707
820,0.00035865328811694844
225,0.00035810638015055103
567,0.0003580481506889454
922,0.00035772818381530193
378,0.00035652613828276276
2113,0.0003561933063177436
569,0.00035480388740857923
3707,0.00035413797370610725
1788,0.00035407611117212445
234,0.0003502500746185353
1584,0.0003491519320521453
1098,0.0003490775706767029
412,0.00034841909655309303
415,0.00034725947680389003
5689,0.0003447719791494989
1840,0.00034430243914096957
2728,0.0003406389398950918
4532,0.00033938607046293454
221,0.0003391691331087026
4857,0.0003391481286386608
462,0.0003376227922563028
628,0.00033744781171413763
469,0.00033681924898024926
548,0.0003363453748215477
1412,0.00033251078775874165
1819,0.00033250758352747233
1890,0.00033209118903465324
773,0.0003317906965783004
165,0.0003306555321520053
1850,0.00032958875714576846
2761,0.00032952794150446996
1947,0.00032841018157862356
1447,0.0003282355187217057
677,0.0003274194015696261
271,0.0003270052950640176
1369,0.00032634949049855174
781,0.00032596948861900415
2174,0.00032483193411361993
780,0.00032434313642604515
2485,0.00032266747538799487
2341,0.0003220614704377548
4458,0.00032194396132856416
705,0.00032173343429100387
112,0.00031942146843597715
181,0.0003178495714980206
197,0.00031781877002759213
3653,0.00031758417426958166
1473,0.0003173604328665374
4787,0.0003169233984590821
486,0.00031627395931947406
390,0.00031448563997937823
4304,0.00031416465076579566
2784,0.00031268958904890633
2733,0.00031256770074953216
2943,0.00031256010817606444
212,0.0003125135210694714
1944,0.0003121587971058209
5482,0.00031130937101378774
967,0.0003083276798974194
1268,0.0003080974535900132
921,0.0003075070228879662
284,0.00030745350132554023
2118,0.00030698177669025503
577,0.0003067028898533265
153,0.0003058465518971173
1005,0.0003053780838187651
1896,0.00030261500901433393
3904,0.0003021270062655767
5508,0.0003005405443303152
972,0.0003002350066972095
643,0.0002999528801331663
680,0.00029902763001835855
5925,0.00029868294163763585
243,0.00029600284979231455
701,0.00029578236026656156
3107,0.000295101787653968
853,0.00029472636303943926
3572,0.00029369139529542026
5316,0.00029338880665381287
621,0.000293359774278778
3161,0.00029237356116912523
200,0.00029156477723702297
894,0.00029036092511716205
231,0.0002902611280121649
1026,0.0002895654749744043
2231,0.00028695555394708794
431,0.0002866892541204789
4867,0.00028618394946839493
1290,0.00028608286463340155
1639,0.0002860164254014338
514,0.0002847324389412314
917,0.0002842262613003881
502,0.00028354836686593423
71,0.00028340244228004737
5418,0.00028340244228004737
9,0.00028340244228004737
442,0.00028340244228004737
247,0.00028340244228004737
511,0.00028340244228004737
311,0.00028340244228004737
74,0.00028340244228004737
145,0.00028340244228004737
1749,0.00028340244228004737
505,0.00028340244228004737
1686,0.0002830722736906198
2158,0.00028279494632690703
2565,0.0002826120207421263
224,0.0002822934123317898
735,0.00028219759789281114
2658,0.00028175076974083183
1403,0.00028145032737105516
1207,0.00028132237104984685
561,0.0002811507609515515
1222,0.000280978514170029
5472,0.0002809271451363831
342,0.00028075879546192597
404,0.0002799072652743284
1754,0.0002798765909668034
4875,0.0002797703055974517
1746,0.0002796978834098562
488,0.00027925907897681203
495,0.00027912589484165945
1302,0.00027893547063029766
88,0.000278837286098089
2763,0.00027803317979928577
2538,0.0002762248017623691
4554,0.00027597045681983673
768,0.0002737632729532185
4860,0.00027362112536740205
1548,0.0002731972644005022
3903,0.0002718983017618094
2822,0.0002717545756069351
1765,0.00027146444063770646
1034,0.00027056719890140667
1252,0.00027030937811536973
1905,0.0002698256552362017
1092,0.00026967348634206493
1377,0.0002680084542921788
1939,0.00026747472819827427
2133,0.00026743276921604086
1636,0.0002673472129383746
757,0.0002673163216102296
4254,0.00026727269521199576
2710,0.00026584430494136014
3013,0.0002655916480137968
733,0.0002655192782262523
5065,0.00026492079693393565
1806,0.0002649185330808965
1277,0.0002649116235025384
4284,0.00026472743945983677
419,0.00026470929747851514
1556,0.00026420547343091626
208,0.0002623788437588596
288,0.00025900029374621524
2030,0.0002584735839878624
4038,0.0002579884277064996
4107,0.00025727885119710244
317,0.0002558958751946438
554,0.0002557301187549023
700,0.00025535090313940885
242,0.0002553361664248303
962,0.00025420760408081277
4553,0.0002532460167064361
862,0.0002527164432676766
4363,0.00025227774624082057
127,0.00025116426039621176
1289,0.0002510836387062748
1013,0.00025000042612604814
2398,0.00024990454306799
1539,0.00024880173224350383
1028,0.0002475597957909077
3815,0.0002468936544584853
1912,0.00024629814619501025
2775,0.0002462571552717494
644,0.00024592372132839464
1576,0.0002440606814419485
1400,0.0002439327538652051
3656,0.00024286412611345507
1218,0.0002416579439176938
263,0.0002416579439176938
1100,0.000241470364623684
417,0.00024124123724249632
155,0.00024030769166463923
3781,0.0002386545301831893
2044,0.000236787945891914
436,0.00023650428874106937
254,0.0002360962258837689
3630,0.00023607329278960604
5413,0.00023549293244867861
2848,0.0002353798356773796
359,0.00023478856230699067
4925,0.00023468664387885164
904,0.00023468303853719152
322,0.0002341308592537844
207,0.00023405295741618767
585,0.00023260397310917926
5529,0.00023229838897906896
1769,0.00023204928013710222
472,0.0002319741321616022
2399,0.0002312976743262779
347,0.0002311245231937301
3029,0.00023108236212250244
441,0.00023086875987720143
3892,0.0002308502071188503
3976,0.00023054968400382957
5449,0.00023044330334522528
269,0.00023040032310979797
2178,0.0002296858850553255
2205,0.00022820981062472758
1478,0.00022795558932219004
1490,0.00022735460623114214
259,0.00022728186341436826
4511,0.00022584410740872216
2085,0.00022579335306232914
276,0.00022490674894740816
177,0.00022401325838565612
2165,0.00022324068087672158
499,0.00022274060042076055
801,0.00022261833577245994
1991,0.00022208738599097734
160,0.00022140634013689725
2392,0.00022124011504696836
633,0.00021977440018557432
948,0.00021936227523766007
5525,0.00021917319225687565
4360,0.00021882661811892598
1271,0.00021786696636042535
1591,0.00021784165999886443
5403,0.00021744127574358356
616,0.0002156531136709062
718,0.00021526494119071532
1394,0.00021475683966193433
5506,0.00021453211380188786
838,0.00021377654197166811
642,0.00021376822201530255
2880,0.00021341376283055732
1596,0.000213155103713174
900,0.00021200858712447409
920,0.00021186924587055466
163,0.00021170051185121253
578,0.00021169877815966248
5712,0.00021169006967312017
802,0.00021018177039313634
1119,0.0002094410721910025
1859,0.00020919535773890625
1001,0.00020858404723089234
2552,0.0002078222234144422
3926,0.00020747225494653035
5623,0.00020705758124067052
240,0.00020696525200441314
176,0.00020671629693184813
4400,0.00020652508153952176
963,0.00020643911626709707
97,0.00020453642613764292
53,0.00020342178708472827
1736,0.00020315023249300958
5013,0.00020306350889335767
2040,0.00020276097070732934
1413,0.00020199548250881977
1873,0.00020163605277324123
3223,0.00020099726442204073
1477,0.0002008845697354253
640,0.00020073439155571008
1568,0.00020059754105075032
5157,0.0002000714785037508
262,0.0001992665975909128
196,0.00019889983787512984
2313,0.00019791037981799979
1525,0.00019761248705918512
241,0.00019754854659824678
2777,0.00019702368907846375
1811,0.00019659018467636915
804,0.00019628137925046903
5428,0.00019627466961813248
1998,0.00019599128392484928
1044,0.00019433699916329968
943,0.00019423929887664302
305,0.0001940240603306741
306,0.0001940240603306741
1757,0.00019351557365636227
2861,0.00019339885600439205
3738,0.00019330053272972197
374,0.00019316197668040362
2097,0.00019311025310264675
3113,0.00019196018783239924
194,0.00019190036948402438
4119,0.0001918279060235764
1376,0.00019132538003132894
928,0.00019126742754217312
570,0.00019085587508393403
2167,0.0001904546415288315
627,0.00019020389379835633
2961,0.00019012747626913717
501,0.0001898568592674759
760,0.00018917113886491373
148,0.00018910155932719042
454,0.0001887745399027926
158,0.000188232924746369
2311,0.00018805385599542532
4459,0.00018788996256209048
625,0.00018788283937593684
2012,0.00018733665072528341
626,0.00018721721161337414
1128,0.00018703163350904326
2688,0.00018582220975847145
3593,0.00018557245977617794
1052,0.00018490567841617477
1073,0.00018488665950621905
5025,0.00018480174585113789
1050,0.00018467761903735096
5602,0.00018320447718322503
301,0.00018192682452128486
423,0.00018168117154132758
2297,0.00018048504183170946
2780,0.00018047026141550736
892,0.00018001119353065132
4236,0.00017993075331443345
1037,0.00017955750045870004
2795,0.0001781411893958291
1829,0.00017761140212749942
2233,0.000177233320546919
1464,0.00017710178204829018
1239,0.00017676857559977355
199,0.0001758825147126997
1689,0.0001757200932967822
1990,0.000175603107224853
2333,0.00017504505304475284
2691,0.00017483039135096545
201,0.00017455414988739644
3239,0.00017396086778470937
447,0.00017369511052158372
753,0.00017369511052158372
4114,0.00017342707412229164
321,0.00017324204084106465
1937,0.00017310313049170132
755,0.00017303153802846271
903,0.00017279972293294326
576,0.0001724711576757629
1526,0.00017241949754699863
3374,0.00017231790676532928
842,0.00017203667344648107
2229,0.0001714857349419036
1702,0.00017106044934253427
4437,0.00017086965883603361
1107,0.00017063924231197443
786,0.00017060015707117668
3880,0.00017051757089910058
2054,0.00017006486139203706
2299,0.0001698842821355933
433,0.00016942126339200775
686,0.00016897387023513175
1964,0.00016893854866465805
449,0.00016852980253101479
211,0.0001681571231777704
827,0.0001679391048866237
1384,0.00016786731439753073
3746,0.00016755933156268986
1166,0.0001670852072351906
1312,0.00016702990476145203
5591,0.0001670111449417187
345,0.00016677238712727924
4562,0.0001664562036628169
3195,0.0001664196055361623
147,0.00016632790238077413
4217,0.00016600269460377283
730,0.00016596716609478302
1198,0.00016572188792974378
5921,0.00016560660264572808
2243,0.00016559865055439864
666,0.00016523360203464518
670,0.00016521471376915007
5432,0.00016520643857511225
4198,0.00016423292482377997
896,0.00016414084663858144
795,0.0001641138711265585
2119,0.00016336367823933557
4253,0.000163317970196408
697,0.00016329770528727017
154,0.00016323567231927525
460,0.00016313571039927363
2310,0.00016311248554334794
161,0.0001629199924639458
1068,0.00016268580835835988
2977,0.0001618838261703122
931,0.00016164635292739682
2255,0.0001611390564917318
1517,0.00016067513708069227
653,0.00016029104606734318
655,0.00016011666703356044
620,0.00016009033085997813
193,0.00015999377276568473
2859,0.00015970523079072112
681,0.0001590829734464713
5079,0.00015897465187062723
372,0.0001587587036044219
2244,0.00015875253766917108
1176,0.0001587006145391806
2070,0.0001586530794752694
2090,0.00015864528537065396
1322,0.00015863734639245402
1133,0.0001584711409242901
691,0.00015833850472579325
4893,0.00015833412142491517
238,0.00015816486011544363
2219,0.0001579187640701404
4884,0.00015775470564137288
656,0.0001575027361296091
688,0.00015732724112598915
4882,0.00015722515752786652
846,0.00015710315046877082
1665,0.00015695025948144856
5101,0.00015688726806051357
375,0.00015675513972162434
518,0.0001564368337610197
365,0.0001562451657039558
351,0.0001559933829920268
685,0.0001553539586624885
4281,0.00015489707479410237
5028,0.00015445238474522715
526,0.00015414029315374776
593,0.00015401869081757303
3229,0.00015394738811252547
689,0.0001537839515698966
532,0.00015338047305547551
4004,0.00015272743839753574
150,0.00015239489038300523
5429,0.0001521259311149455
479,0.00015198384863965964
598,0.00015188816731769015
2135,0.00015170925733670105
716,0.00015152919003763007
941,0.00015140193468136349
2080,0.00015124768342934634
4238,0.00015123455933149676
440,0.00015109946920816006
1263,0.0001510498439174825
300,0.00015082465536326488
4136,0.00015075038587627828
583,0.00015071215017249253
5806,0.00014999092677391173
5613,0.00014917630905895017
4840,0.00014904967730659474
3317,0.000149003795706327
318,0.00014875914580898315
3404,0.00014864034010884008
2472,0.00014801680076150891
233,0.00014771835093059385
2131,0.00014771144895587134
179,0.00014727001471263277
586,0.00014722044237230138
708,0.00014719976635031707
1332,0.0001468798430109175
2427,0.00014630394496700967
44,0.00014608339996893965
1843,0.0001458252563045419
216,0.00014548815791296882
265,0.00014512469307968704
1451,0.00014502207836261064
1951,0.0001447221060834524
348,0.00014388813735810555
924,0.0001430331171097628
70,0.00014295094379175653
559,0.0001428285904798037
2072,0.0001426802201292634
1154,0.00014248602857918109
3129,0.00014231279714634217
340,0.00014204914664323024
4017,0.00014170575979095167
191,0.0001415568886301425
2411,0.0001413963569599849
183,0.0001413092508419937
2903,0.00014110722245986565
3427,0.00014110570803313983
1657,0.00014103456872335514
847,0.00014102007637397691
2230,0.00014094888550716513
1743,0.00014064388810221024
1240,0.00014052526479218768
961,0.00014052241914410532
4890,0.00014017208988179237
1751,0.00014015199806354268
792,0.0001401176196659252
358,0.0001401176196659252
1011,0.0001400287541421231
1527,0.00013963983606792493
1725,0.00013958512199748605
566,0.000139507734747386
424,0.0001391769887584337
3750,0.00013915266199952532
3119,0.00013868971541519727
1184,0.0001385817374518542
490,0.00013854230203289846
610,0.00013779564699746837
913,0.00013766331002658847
1611,0.00013734679448862235
2475,0.00013689666398159715
137,0.00013677389126493428
89,0.00013677389126493428
3185,0.0001363515010560373
709,0.00013622108692807887
3316,0.00013562782177133892
1997,0.00013555167240464388
2805,0.00013538602928519575
4209,0.00013506275137148657
411,0.00013495613546101257
1243,0.00013485780314919328
1976,0.00013478268692989555
435,0.00013459183451299583
988,0.0001339983434922919
536,0.0001335759951958023
551,0.00013349614154783211
722,0.0001334175300889459
1189,0.0001334046424034534
3105,0.00013337183826961374
500,0.00013332607344235568
885,0.00013330369936892817
1065,0.00013288368445180077
2325,0.0001328050070094062
5939,0.00013260432156763402
229,0.00013255177396098312
2127,0.00013214568465462882
5255,0.0001320647134325265
1733,0.000131983246268316
1437,0.00013187909141924316
157,0.00013166587673452539
162,0.00013166587673452539
1803,0.00013166208531369787
2437,0.00013164126015193604
1981,0.00013155866999558117
1713,0.00013151735108394717
4518,0.00013103108543698112
4334,0.00013099252758049965
3624,0.00013079452007272487
217,0.0001307083230636331
953,0.00013035018293882362
3600,0.00013029156177692027
2590,0.0001302115480597721
527,0.0001301854593758104
3854,0.0001301570257788026
3050,0.00013012692434388582
5363,0.00012968368484887215
3006,0.0001294412740386598
591,0.00012942075683294415
103,0.0001292819520107893
170,0.00012867827666642384
1269,0.00012852401694128898
5691,0.00012824099408913374
1779,0.00012787170602419315
5983,0.0001277577479186722
1223,0.00012760109014200652
3260,0.00012754289818418964
4266,0.00012753299310882323
1628,0.00012744624485730034
164,0.00012725907344605177
3784,0.0001270514760247942
1244,0.0001268659176047206
4370,0.00012679954918266533
3389,0.00012670858164727554
851,0.00012665433785147062
1345,0.00012652975039883994
3797,0.00012639054713908018
4592,0.0001261952709502641
1292,0.00012559094553451786
5457,0.0001254203882707296
395,0.0001249425376801973
4361,0.00012447538230061952
1247,0.00012430271691021695
1019,0.00012412429863349175
605,0.0001233772577690738
1486,0.00012336434408329643
2839,0.00012319955111109401
1616,0.0001231209741384223
2315,0.00012236870203671178
3645,0.0001223409970681931
174,0.00012204282420056977
2103,0.00012190884704120668
639,0.00012183645457530167
678,0.00012173925453427989
822,0.00012173680901029758
1066,0.000121613563485681
3767,0.0001215753123402888
185,0.00012143146149503209
3923,0.00012133364880153612
690,0.0001210165437155632
2536,0.00012072459311759028
3349,0.00012064873450783063
3725,0.00012040711906676868
1220,0.00012027971190086636
4385,0.0001202126558873521
875,0.0001200551297515739
4419,0.00011996209062311568
4604,0.00011966897272421081
1773,0.00011961188563502497
1674,0.00011938745634984553
380,0.00011922987797641362
818,0.0001190464717265702
4331,0.00011884637668821593
2535,0.00011875188694843552
3146,0.00011798906609557832
3801,0.00011798721073961083
2013,0.0001178310935865138
2892,0.00011782667050236399
313,0.00011753176983977093
5569,0.00011745858609537831
1275,0.00011672391925149781
4937,0.00011660544227368516
1886,0.00011645088354830301
5251,0.00011636575515138034
1971,0.00011630288442526405
1319,0.00011624273214837241
2840,0.00011593606108927398
1272,0.00011587127791080823
1301,0.00011579204585454693
2249,0.00011525648700585948
3237,0.00011512070005108196
671,0.00011501954857126174
107,0.00011492425907149538
2056,0.0001149085181253397
1876,0.0001149013892920877
3734,0.00011459916178859957
3023,0.00011457035770721698
2726,0.00011448240538133929
3476,0.0001141432936033493
2144,0.00011399251849415687
4521,0.00011393672281055059
1436,0.00011363083466334821
1888,0.00011341122531147964
463,0.00011321150119089102
2004,0.00011312405241695818
2618,0.00011259655324164337
506,0.00011255269788914016
497,0.00011233053125140272
357,0.00011222427847571879
910,0.00011205643531151536
3483,0.00011197355326659905
4709,0.00011187114211584442
1226,0.00011185767367650351
2948,0.000111839561280496
4570,0.00011181104257574076
389,0.00011144154275940009
3531,0.00011139915104297005
833,0.00011137570873781969
3966,0.00011129761229827271
558,0.00011127424647100691
3086,0.00011125180803256625
392,0.00011101885721252919
3326,0.00011097950182134635
4189,0.00011092461881456143
3233,0.00011088984172465771
2257,0.00011003711625745293
926,0.00010984311185152748
2661,0.00010975729256249783
3208,0.00010965446796227191
2319,0.00010937768958470778
507,0.00010920040973279476
542,0.00010915204260835516
3655,0.00010877001113476983
791,0.00010869007513269407
3470,0.00010846620569553939
5775,0.00010841150168002921
409,0.00010839896986538245
188,0.00010837059013974353
133,0.00010809722329180176
5228,0.0001080936482277044
2419,0.000107899445908237
1955,0.00010753180545304471
1911,0.00010751764078715249
1282,0.00010748364980790304
498,0.00010738704190993915
4244,0.00010737951674378691
1200,0.00010712586179849418
5408,0.00010706073635902369
1923,0.00010702404123092778
769,0.00010702307679018055
315,0.00010690702020277329
2128,0.00010687142155951958
3335,0.00010657930344335353
1593,0.00010648893437485256
4382,0.00010642587163342734
3168,0.00010619671535167217
3020,0.00010599308171903559
