dst,repulink_score
351,3.114680829046389e-17
352,9.132220976843135e-18
353,7.162856594078627e-16
354,7.35195386251556e-18
355,1.260629216267945e-17
356,3.698948509396237e-17
357,2.7564491876160652e-17
358,3.9179596888648546e-17
359,8.268733692232558e-17
360,3.889929497043407e-17
361,4.559018905052278e-16
362,2.236901671118681e-18
363,4.089073994584909e-16
364,2.236901671118681e-18
365,2.0565288797332904e-17
366,3.193332780318836e-17
367,6.103446406657657e-18
368,7.35195386251556e-18
369,2.236901671118681e-18
370,7.643398676828046e-18
371,6.103446406657657e-18
372,3.4314608054295617e-17
373,2.236901671118681e-18
374,6.31070898450604e-17
375,3.6514074010648025e-17
376,3.355352506678022e-18
377,1.561182190106052e-17
378,6.83151473317704e-17
379,5.120216573348995e-18
380,2.2071392788288225e-17
381,2.236901671118681e-18
382,4.812776523565465e-18
383,1.5613990454636497e-16
384,1.632323161590262e-16
385,3.545334983879157e-18
386,8.904898481249088e-17
387,1.319019196644957e-16
388,7.712643267763585e-18
389,2.25327041727801e-17
390,1.0143507962828491e-16
391,5.822289140146167e-18
392,2.1237278258804116e-17
393,1.0427280045176318e-16
394,1.5416543740473295e-16
395,9.189878272914676e-17
396,1.2196176460253935e-16
397,2.7961270888983517e-18
398,3.4071281376455724e-17
399,1.4633314230796902e-16
400,2.7961270888983517e-18
401,1.3713538687444934e-16
402,5.501429412239886e-17
403,3.731129298165783e-18
404,4.343153240200646e-17
405,1.410260759491722e-16
406,2.4582370119891384e-17
407,1.3349908664406874e-17
408,1.1444634918281764e-16
409,2.0896391407011443e-17
410,5.577594153024537e-18
411,2.3478947401698603e-17
412,8.180978145882269e-17
413,2.7961270888983517e-18
414,2.236901671118681e-18
415,1.961971671592759e-16
416,1.6763911268110046e-16
417,8.86913120802847e-17
418,1.857613836200894e-16
419,1.4024401970240154e-16
420,3.355352506678022e-18
421,4.125600982469363e-17
422,2.7961270888983517e-18
423,3.189108579463036e-17
424,2.636811556353006e-17
425,3.469655603135649e-16
426,2.236901671118681e-18
427,1.089263941175052e-16
428,2.2627638013839768e-17
429,7.35195386251556e-18
430,7.584831513576385e-18
431,1.0526019836422672e-17
432,1.0263648414687781e-17
433,3.782008450451857e-17
434,6.4085209116583815e-18
435,9.73813595633346e-18
436,6.663314936522872e-17
437,2.5000548416195393e-17
438,1.1523383061902255e-17
439,1.0045602990315014e-17
440,2.2825912599152752e-17
441,7.730791101621016e-17
442,8.28911816530399e-18
443,1.282284964032845e-16
444,7.861131575942359e-18
445,6.601702457507142e-18
446,1.8079196935255892e-16
447,9.232894358107301e-17
448,5.071320232831989e-17
449,2.6356230156972143e-17
450,4.400803602511494e-18
451,6.458443449122543e-17
452,1.2418589183517648e-16
453,3.840631091998247e-17
454,6.72873906338238e-17
455,7.297921470384591e-17
456,9.813615285947172e-18
457,7.46069859370806e-18
458,1.1143324524332958e-17
459,1.0429291756005687e-17
460,3.356680972047778e-17
461,1.4360904366694568e-17
462,1.459462063411354e-16
463,2.424004507325852e-17
464,2.191267596806102e-17
465,1.5462696407806883e-16
466,2.1133562827517872e-17
467,4.6995831364267195e-18
468,6.464560697363405e-16
469,1.0112303172736854e-16
470,1.2942868172081786e-17
471,1.0565583427281238e-17
472,4.015692930906408e-17
473,7.35195386251556e-18
474,1.4360904366694568e-17
475,1.2293741551036237e-16
476,1.3874406572660225e-16
477,1.908046606884162e-17
478,2.5602791005669106e-17
479,5.271515122117188e-17
480,1.1598869832913408e-16
481,3.2650166578699666e-16
482,8.066073460227865e-18
483,1.4360904366694568e-17
484,2.0962805169291968e-16
485,5.015430350435405e-18
486,2.7584922242201376e-17
487,1.447192399097832e-17
488,4.9173739251676756e-17
489,1.4324584544590357e-16
490,5.875860854391742e-17
491,2.069551384843764e-16
492,4.673501200682756e-16
493,1.5191467301656748e-16
494,1.0996492024543843e-16
495,6.967473375899344e-17
496,3.166065997869297e-17
497,4.120177473838576e-17
498,3.450796268984281e-17
499,1.153125857368666e-16
500,8.991266086660243e-17
501,5.4739498919347113e-17
502,1.2808891380773012e-16
503,1.176495283597629e-17
504,5.3394585799598776e-18
505,8.28911816530399e-18
506,1.1872857042247257e-17
507,3.1816696994662485e-17
508,2.3924463709208335e-17
509,1.9054211153462554e-38
510,1.1613872284811702e-38
511,8.28911816530399e-18
512,1.7788015931752641e-38
513,1.1613872284811702e-38
514,3.1406077622648395e-17
515,1.2830404401314358e-17
516,4.1335485873331246e-17
517,2.0969823791229608e-17
518,1.130162229452674e-16
519,2.236901671118681e-18
520,1.266355257572781e-16
521,7.239585093841773e-17
522,2.905155019823954e-16
523,5.9510475308508125e-16
524,5.3394585799598776e-18
525,1.459030320994336e-17
526,3.8466237092062275e-17
527,2.5125186674569046e-17
528,8.658136498083634e-18
529,6.226349251755757e-17
530,1.0311130182858381e-16
531,8.914923669472787e-18
532,1.7459512209587285e-17
533,1.3605261536012063e-16
534,2.0657231916684182e-16
535,2.760192946897524e-16
536,5.562591342518354e-17
537,5.2423951365288e-16
538,7.912288026524047e-17
539,1.0926256426074021e-16
540,3.5786009590514156e-16
541,6.405850530750456e-18
542,3.757441360043401e-17
543,6.288908841998281e-18
544,1.558207369338725e-17
545,5.657326340856612e-16
546,9.353916271661281e-16
547,2.0126969949194857e-16
548,4.3341015083965234e-17
549,9.060794927230364e-18
550,2.6793358983930336e-16
551,2.110975825578158e-17
552,3.2342648965982645e-18
553,3.7582119879634635e-17
554,8.870632961365032e-17
555,4.088678912183326e-18
556,9.228561449519e-18
557,4.130343994945577e-17
558,2.3035144196596068e-17
559,2.3361016396828595e-17
560,1.9009511647614482e-17
561,6.842124887157645e-17
562,1.2638686665338454e-17
563,3.1944614193132127e-16
564,4.122020218526188e-16
565,1.0294100050832958e-17
566,9.963459691695018e-17
567,2.4862327759722603e-17
569,1.5863393602717052e-17
570,2.545911091037768e-15
571,1.000082097805866e-15
572,9.624833638119417e-18
573,9.21241052935067e-16
574,1.793418639955439e-16
575,9.813615285947172e-18
576,1.050258398672342e-16
577,5.029957116659359e-17
578,8.172680012006673e-17
579,1.0797817770522218e-16
580,7.316495934207093e-18
581,7.316495934207093e-18
582,1.3385935562605828e-17
583,2.9055038402395244e-17
584,7.35195386251556e-18
585,6.740988775343373e-17
586,2.837151744904588e-17
587,2.9180462773945006e-17
588,1.9367528142691555e-17
589,1.2171792454337113e-17
590,2.146189899811451e-17
591,3.024230576775359e-17
592,4.541525089428149e-16
593,7.345047817670092e-17
594,9.170658520850541e-18
595,5.854559006045608e-18
596,8.876274538637745e-18
597,3.397152687728815e-17
598,7.827502995364787e-16
599,8.985675489301646e-17
600,7.316495934207093e-18
601,7.316495934207093e-18
602,7.316495934207093e-18
603,6.98659771100159e-18
604,5.323411404560454e-17
605,5.192795290332165e-17
606,1.3915349660203193e-16
607,4.151077902044798e-17
608,7.12724838834348e-17
609,8.985675489301646e-17
610,3.8665326677412935e-17
611,7.316495934207093e-18
612,4.5548370858153664e-18
613,4.457461834736393e-17
614,1.9555120605672008e-16
615,5.015430350435405e-18
616,4.651334313444652e-17
617,3.101411992436162e-17
618,4.6995831364267195e-18
619,8.805234830148771e-18
620,1.6455510605209962e-17
621,6.787658223750814e-17
622,7.316495934207093e-18
623,8.276226615144121e-17
624,5.563586451212228e-18
625,7.935521717671925e-17
626,6.162091729925124e-17
627,4.2587571133666884e-17
628,1.0759775679753245e-16
629,1.5073462131054602e-17
630,2.643148225594584e-16
631,1.639609057303744e-17
632,1.8498441656544728e-16
633,5.270665206790127e-17
634,2.572964411727123e-16
635,2.093776537597538e-16
636,5.546818305027105e-18
637,8.222407943206481e-18
638,2.506998255160583e-17
639,3.4467731079656665e-17
640,7.525701658830422e-17
641,6.761883794876212e-16
642,4.991749313807634e-17
643,3.991014233235711e-17
644,6.110413162332488e-17
645,5.012784658190273e-17
646,1.1956124266369595e-16
647,2.1420533750026327e-16
648,7.631509126594318e-18
649,2.1853476679799373e-17
650,1.2704228502460146e-16
651,1.3267127461323975e-16
652,4.428848018067742e-17
653,2.0559008902552487e-17
654,1.4838315864241173e-16
655,4.5316925396193533e-17
656,2.389555010379897e-17
657,1.1956124266369595e-16
658,2.902912798997665e-17
659,5.546818305027105e-18
660,3.4422199000148045e-18
661,1.77090838682247e-17
662,1.8296761374167584e-18
663,2.177199851817575e-17
664,2.7891515497705355e-16
665,2.0986806113445634e-17
666,3.4664191965397145e-17
667,7.011259372491518e-17
668,4.114238826377145e-18
669,1.4631597270095994e-16
670,1.8036217546177563e-17
671,5.529703952935495e-18
672,5.31031649531392e-18
673,4.1793200977470236e-16
674,1.1745747952971463e-17
675,7.180452183347284e-18
676,1.6040512277496224e-17
677,1.458384336375946e-17
678,1.254966183268293e-16
679,8.800172566210187e-18
680,6.178766872447946e-17
681,1.9205692346152156e-17
682,1.6077306915677503e-17
683,1.793418639955439e-16
684,3.48234491244316e-18
685,1.8277636103500862e-17
686,2.6851449787612247e-17
687,4.1948812332216945e-16
688,6.499966945574219e-17
689,6.282479790950236e-17
690,9.676039889294751e-18
691,2.99028208038615e-17
692,9.145737030443319e-18
693,6.383810912364763e-18
694,9.702794689794793e-18
695,0.021880678474722998
696,0.03197933867459803
697,6.388940357004001e-17
698,5.305485053315978e-18
699,1.2600255900705308e-17
700,1.3490176853054191e-16
701,5.458560707833571e-17
702,1.565874388022678e-17
703,2.766590318973419e-17
704,1.141582353406791e-17
705,1.121758958521758e-16
706,6.4467513672612274e-18
707,1.8414286630168414e-15
708,1.0589711033515703e-16
709,3.909008077412917e-17
710,2.5918193182200965e-16
711,6.14581388161887e-18
712,2.012721008946124e-17
713,0.0
714,1.7488805728507709e-16
715,7.127944759217633e-16
716,5.326364132193688e-16
717,6.141851074672941e-17
718,3.3446677742038427e-17
719,1.7549445441981032e-17
720,4.405617264465077e-17
721,6.405850530750456e-18
722,9.358791059094554e-17
723,1.0743731771958774e-17
724,2.0911820965234657e-17
725,2.249407925350182e-16
726,3.607535567299461e-17
727,1.427314313029588e-17
728,1.4187357470672916e-17
729,6.098226557321438e-16
730,3.8378049116231955e-17
731,6.14581388161887e-18
732,3.9539253438290457e-16
733,6.446274161689681e-17
734,3.464726580590139e-17
735,8.018648081343338e-17
736,6.944058133656419e-18
737,3.15002883449207e-18
738,5.678047267990865e-18
739,7.159409484469575e-18
740,5.323411404560454e-17
741,1.1001588453076594e-17
742,1.326198523177285e-16
743,1.966339905489574e-17
744,2.2403259983743635e-17
745,7.779390246929089e-18
746,6.5667988227692305e-18
747,9.391118389452458e-18
748,2.6990612063259683e-17
749,3.2868914363083606e-17
750,6.5667988227692305e-18
751,1.0664696027859492e-17
752,5.807439343449116e-18
753,6.785325441745557e-17
754,1.364855794371765e-17
755,8.295500390589175e-17
756,5.404869905060103e-18
757,8.328509576306838e-17
758,5.171765133114912e-18
759,5.707911767033955e-18
760,1.2946808202471842e-16
761,5.978062133184797e-17
762,5.5674640234363e-16
763,1.786218186737145e-17
764,1.3734955533251975e-17
765,4.5548370858153664e-18
766,0.0
767,9.829278346497824e-17
768,2.510962661477084e-16
769,9.329717848799895e-17
770,2.635411620150995e-16
771,4.862264379649559e-18
772,1.2206892813315315e-17
773,2.089541032798344e-17
774,1.2957491438456182e-17
775,4.675992491605344e-16
776,1.5023944610821503e-17
777,1.913066908880769e-16
778,2.1922200114603798e-17
779,1.1362125916306062e-16
780,1.7043581359049743e-16
781,8.739201088446085e-17
782,1.127401454987757e-17
783,6.143342600713436e-18
784,1.9863509463447116e-17
785,5.707911767033955e-18
786,4.769267586907976e-17
787,0.0
788,1.2514974426611989e-17
789,3.493298855500795e-18
790,1.0009915446865259e-17
791,3.081468189482026e-17
792,1.3059865629549516e-17
793,1.6790451936368827e-17
794,2.0484993879558647e-17
795,3.67959817896297e-17
796,6.2532567966210335e-18
797,6.6191462526042315e-18
798,1.565534462231103e-17
799,5.1348430305788456e-17
800,6.6191462526042315e-18
801,1.839614784280575e-16
802,8.191391483445573e-17
803,7.384302477447853e-18
804,3.386463984537653e-17
805,1.3726709984452061e-17
806,1.6099588635988724e-17
807,1.141582353406791e-17
808,6.103446406657657e-18
809,1.8782236778904916e-17
810,6.851043043606983e-18
811,2.6707007273829286e-17
812,2.1287907096096077e-17
813,6.143342600713436e-18
814,5.869714043091051e-17
815,1.3086907286581398e-17
816,5.978062133184797e-17
817,1.8949623560413285e-17
818,2.878503678107722e-17
819,0.03967619884160549
820,8.258328094279347e-17
821,6.5667988227692305e-18
822,2.2227580719202263e-17
823,1.638777274264237e-16
824,3.643756004082721e-17
825,1.7123735301101863e-17
826,1.1577202177897159e-17
827,1.1826973416329258e-16
828,7.631509126594318e-18
829,1.3078419485897506e-17
830,2.884756183627904e-17
831,1.7163974029376577e-18
832,1.038551873683526e-15
833,3.60779414566576e-17
834,3.396023214988646e-17
835,3.069636147416558e-17
836,4.329068249041817e-18
837,1.1075049793606454e-17
838,8.537656485196556e-17
839,2.2115450107500817e-17
840,3.505249205994046e-17
841,2.947383877910059e-17
842,2.0240611333481613e-17
843,8.18681962988288e-18
844,7.608136536652885e-18
845,9.394176009694476e-18
846,5.1151785494058915e-17
847,8.900405991461239e-17
848,1.5476193723252265e-17
849,1.49304159171464e-17
850,7.493132295680147e-18
851,2.5783269337666748e-17
852,1.0111566049988645e-17
853,8.846822940961174e-17
854,1.0864185432862638e-17
855,6.5667988227692305e-18
856,1.439209956621685e-16
857,2.1195311441021726e-17
858,1.1438235435538926e-17
859,5.651386932065539e-18
860,8.347712533810475e-18
861,4.981969852215548e-17
862,7.287145597559027e-17
863,1.4382098839880605e-17
864,4.742581720155904e-17
865,1.4914511356579706e-17
866,5.4042225123948573e-17
867,4.753720869454081e-17
868,1.5476193723252265e-17
869,2.41873778225446e-17
870,3.1764751292243204e-17
871,2.022497354213294e-17
872,5.111398867328365e-17
873,1.980526197229408e-17
874,1.754027045595878e-17
875,4.2793801544898073e-17
876,7.528971175183499e-18
877,1.196214996449415e-17
878,1.470390772503112e-17
879,2.6809919323568088e-17
880,2.665791723989907e-17
881,1.470390772503112e-17
882,6.987567705526558e-16
883,0.02188067847472299
884,1.1459447460171408e-17
885,7.640918478950317e-17
886,2.252888044037856e-17
887,4.5548370858153664e-18
888,5.644880124375265e-18
889,4.906807642973586e-18
890,1.3888116267312837e-17
891,1.7795413426220128e-17
892,4.364946163269826e-17
893,1.5383226567943234e-17
894,1.095608528555096e-16
895,0.0
896,5.4868973290315995e-17
897,2.6678433736620606e-17
898,4.602482891682238e-17
899,2.1154270832067764e-17
900,8.572969168335864e-17
901,7.052686717126297e-18
902,5.020636463280401e-17
903,8.854345233163303e-17
904,6.784251684931477e-17
905,1.9335405075425896e-15
906,1.141582353406791e-17
907,4.935551525133911e-17
908,1.0605192119094483e-15
909,2.4349115778246045e-17
910,1.9142651601715294e-17
911,1.660619967471564e-17
912,3.2442843900907596e-17
913,2.5973305513778186e-17
914,7.069180599675075e-18
915,5.354717464218877e-17
916,4.609145644782033e-18
917,9.085649863957886e-17
918,6.2532567966210335e-18
919,1.2174557889123022e-17
920,1.8998344119633735e-16
921,1.7556955585873267e-16
922,1.0313221747463285e-16
923,2.9298673462340135e-16
924,4.4589723056599786e-18
925,1.915576305458938e-16
926,4.389795087247046e-17
927,3.0121179924142624e-17
928,8.50554914751073e-17
929,1.0000003575631176e-16
930,3.567316998201164e-17
931,6.437980038334672e-17
932,3.652367366736907e-17
933,5.641925320097355e-18
934,2.5853888478364258e-17
935,9.294762614522718e-17
936,9.813615285947172e-18
937,4.356658615962993e-16
938,9.406657166548895e-18
939,1.9949407608911555e-17
940,2.1159483807888353e-17
941,4.467534577560682e-17
942,1.2215888577838807e-17
943,9.186179962558164e-17
944,2.033791438290828e-17
945,2.63849298365885e-17
946,2.3900361737059767e-17
947,1.3576160496223674e-17
948,5.233584233816529e-17
949,1.0610486091953893e-17
950,2.9414318615963256e-17
951,7.954554973065644e-18
952,1.2516207415205292e-17
953,6.240329237595883e-17
954,3.096826203085028e-17
955,2.9504385770968404e-17
956,1.5476193723252265e-17
957,1.5476193723252265e-17
958,8.710041317871285e-17
959,1.0340798811447057e-16
960,3.290549568098237e-17
961,2.7863448480255336e-17
962,1.0570723826453104e-16
963,5.131329885088651e-17
964,2.2055861587546683e-17
965,1.9449057518598235e-17
966,6.77930479430276e-18
967,7.523006340181091e-17
968,9.724528759299117e-18
969,6.788080248111837e-18
970,4.4331787893106495e-18
971,1.1293228709001665e-17
972,6.420173687537178e-17
973,1.6526223503984568e-17
974,1.3280311838640339e-17
975,4.42437592813656e-17
976,4.329068249041817e-18
977,1.2013368194510923e-17
978,1.9399913989784057e-16
979,1.7429301957730105e-17
980,1.1915435831568333e-17
981,1.4046625591879335e-17
982,2.666170720375989e-17
983,5.50929898887449e-18
984,0.0
985,1.391285422301746e-17
986,1.2997678069485999e-17
987,4.0457762420284605e-17
988,2.3283964487034807e-16
989,9.021883773259232e-18
990,6.6401559193201694e-18
991,2.147231238185414e-17
992,2.4349115778246045e-17
993,1.8410860760191952e-16
994,1.0600812082613996e-17
995,2.8689384204031425e-17
996,9.021883773259232e-18
997,4.413990281704033e-17
998,5.649856027864973e-18
999,6.825817437894787e-18
1000,1.222000506560321e-17
1001,1.3358512074392017e-16
1002,1.452823064227128e-17
1003,1.452823064227128e-17
1004,4.47226249024883e-17
1005,1.909440585181915e-16
1006,1.0907055176724267e-17
1007,6.851043043606983e-18
1008,8.821132279177345e-17
1009,3.7840330898363216e-17
1010,5.825175056224079e-17
1011,3.013837922887063e-17
1012,1.6399446367891266e-17
1013,3.0231491464232744e-16
1014,9.490931640965115e-17
1015,5.577295120161823e-18
1016,1.2174557889123022e-17
1017,1.2174557889123022e-17
1018,2.2700716610097825e-15
1019,3.7112666629852236e-17
1020,3.965471907490946e-17
1021,1.2135603745762316e-17
1022,4.55229567804592e-18
1023,1.1168712040846649e-17
1024,4.168240490845316e-17
1025,2.0082044484388093e-17
1026,1.0078100953272114e-16
1027,1.5476193723252265e-17
1028,7.792733880707002e-17
1029,3.804068268326442e-18
1030,3.804068268326442e-18
1031,5.284722558185182e-16
1032,1.5476193723252265e-17
1033,5.158731241084088e-18
1034,1.0416288626170884e-16
1035,1.3615434422305957e-17
1036,8.401783040025588e-18
1037,6.371409232224271e-17
1038,1.1915435831568333e-17
1039,9.186674869832708e-18
1040,2.650375534139556e-17
1041,1.470390772503112e-17
1042,8.167382259332383e-18
1043,1.4477550420820362e-16
1044,1.0630248493380876e-16
1045,3.8835636556029716e-17
1046,3.4222236325000084e-17
1047,1.0317462482168177e-17
1048,7.650920748490598e-17
1049,6.775713367339386e-18
1050,5.4979429342183707e-17
1051,1.5309976279712388e-17
1052,4.02816010823106e-17
1053,4.560451795245231e-16
1054,1.83034896956974e-17
1055,1.3072627146823722e-17
1056,7.617891301835127e-17
1057,1.41419701916222e-17
1058,3.493298855500795e-18
1059,7.594885415470959e-18
1060,2.579365620542044e-17
1061,9.476282222913748e-18
1062,3.939035769285155e-17
1063,3.3252487398373256e-17
1064,5.237448184970816e-17
1065,2.3009685021119237e-16
1066,2.1877344940630767e-17
1067,2.805976282156975e-17
1068,1.0658510811202859e-16
1069,7.97497939495266e-18
1070,8.18681962988288e-18
1071,8.139510761035435e-18
1072,0.0
1073,5.2392212387170835e-17
1074,7.83552253042511e-18
1075,1.760059384812443e-17
1076,3.785393022290685e-17
1077,1.3576160496223674e-17
1078,9.491345825366217e-17
1079,9.806460300628613e-18
1080,9.806460300628613e-18
1081,9.806460300628613e-18
