dst,repulink_reward_only_score
866,0.00034451203012749164
810,0.0003444999119622227
1595,0.00034355341332782793
698,0.000343511394816465
2359,0.0003431067632476941
2758,0.0003426531676967187
562,0.0003419362296161778
1599,0.00034154135922274736
1948,0.00034113313961270906
744,0.00034111570033892245
2760,0.0003409867324603659
742,0.00034082422579575605
2584,0.0003408041989913114
513,0.0003401765040369019
2406,0.00033981808683461185
456,0.00033952132632629066
1689,0.00033927917428798796
3018,0.00033927283756149455
530,0.00033911689884285587
221,0.00033870476047670337
3094,0.00033857854804095097
1245,0.00033806224121993116
391,0.0003379759422335904
2400,0.0003377691060064356
256,0.0003377300145859512
2143,0.0003373927538440619
470,0.0003373448973607493
76,0.00033724002246839557
2352,0.00033678562823003823
1034,0.00033622341269482446
1769,0.0003360203646020128
73,0.00033487390980843347
273,0.0003344533677288007
97,0.00033429590982607854
811,0.00033424482652700405
1296,0.0003341442473783505
729,0.0003335622688276088
921,0.0003332188122790466
2350,0.000333064691814961
2348,0.000332944212138698
2136,0.00033286285223249954
2581,0.000332780004516859
1363,0.00033256784468724894
1336,0.00033255495012864665
1348,0.0003323535786659484
1260,0.000332283201819678
233,0.0003321678362283729
2418,0.0003317594053086416
1199,0.00033159723510802814
51,0.00033152123785331364
2358,0.00033148884704964327
1148,0.00033148107696385896
2850,0.0003314409503678986
1983,0.00033126766853460745
2267,0.00033070906835131153
148,0.0003305092983321414
1048,0.0003305058599961639
104,0.0003301864640659987
1081,0.0003300766420533824
1949,0.00032996066839276607
1591,0.00032971689445040575
2141,0.0003296408701147969
269,0.0003295785761714377
53,0.00032951096733270274
2662,0.0003291029831460543
882,0.0003290282071797059
2683,0.00032891923306468355
5,0.0003288186063524935
760,0.000328804693052893
535,0.00032867954252382
2668,0.00032854671036259533
2332,0.00032836786693398476
2910,0.00032833381301217775
1342,0.0003283142183981643
3516,0.0003280204464949225
3443,0.0003280202513867662
3409,0.00032802024901376295
3396,0.00032802024263236536
3430,0.00032802024248376434
3480,0.0003280202265296828
103,0.0003279621167143621
2768,0.0003279491038231409
1795,0.00032755526229658386
721,0.00032744231789675953
2918,0.0003273680235270655
1939,0.000327207891495707
665,0.0003262793964237709
1155,0.0003262528312982678
2396,0.00032615455377660855
3319,0.0003260999992699602
2413,0.00032603388714776236
1303,0.0003257264488278312
331,0.0003257253184084092
2188,0.0003257246032000739
412,0.0003256260822247209
2334,0.0003255191133113631
974,0.0003246849573014449
366,0.00032463325447498845
2849,0.00032452383037737364
1298,0.00032438023066733634
430,0.0003241486421411784
50,0.0003241212561129824
3008,0.000324021957323473
779,0.00032402154420050597
313,0.0003236216567950468
5342,0.00032361715564007467
2416,0.00032350257428687433
2730,0.0003234500596191836
864,0.0003220762616806134
1253,0.0003219712075124806
1798,0.00032192685498955907
870,0.00032166176693396815
2166,0.00032162435159430885
795,0.00032145196296569313
867,0.0003213623614679155
110,0.00032099555906392295
7601,0.00032096444308468144
1768,0.0003209034752851252
437,0.00032089737562023706
572,0.00032079133081596594
2745,0.0003205690582281193
4311,0.00032053293295732663
7273,0.0003205093465633564
1175,0.0003204892635396564
1417,0.00032035821127077466
884,0.0003201887480559762
2720,0.0003201518619283538
102,0.00032006418710616455
3451,0.0003199649689252602
7425,0.0003198200691040803
2468,0.0003197866984097846
2012,0.00031974374218479495
1923,0.0003196942740648342
171,0.00031944053491106286
237,0.0003193234410648814
977,0.00031911593288474165
1442,0.0003188367711593612
158,0.0003186523756166774
817,0.00031861242089613204
804,0.0003181600778088614
3208,0.0003179864772523334
2727,0.00031784790548165863
336,0.00031771086739160745
2530,0.0003175022456682494
396,0.00031741478283255363
1374,0.00031734349501464455
1821,0.0003173347030120783
2722,0.00031723684924400334
747,0.0003170312348149249
2,0.00031687787042745453
967,0.000316597600405844
29,0.00031658039659407877
1922,0.0003164906579160673
1010,0.0003163886582422218
1989,0.00031636502013020304
1341,0.0003163485761392423
1110,0.00031630669130312567
1146,0.0003160755386688832
7365,0.00031607077621813084
335,0.00031600006274555337
1936,0.00031596931178103104
3390,0.00031589510931560405
613,0.0003157341655773087
467,0.00031573004140603584
713,0.00031566157801833064
1195,0.0003156292384699388
807,0.000315363965782845
1358,0.0003151987989283411
560,0.0003151777698597634
2589,0.0003146966949432048
887,0.00031454479706978506
1354,0.00031450644076650157
1344,0.0003142513723277356
3163,0.0003142482757824105
2610,0.0003141941839748606
2346,0.0003140618105812507
1078,0.0003140243496911352
2020,0.0003140236551146242
2940,0.0003139879269093812
183,0.0003139539869302097
398,0.00031394281089099665
362,0.00031364180437846626
568,0.0003134893710828165
2404,0.00031348119581879456
1233,0.00031336018601345886
7413,0.00031291427422156334
1822,0.00031277446882317644
1854,0.0003127744427214041
2077,0.0003127099793210675
2296,0.0003122700885948368
2299,0.0003122700737290615
602,0.00031181575998983865
3,0.0003117144912519403
595,0.0003114969817027923
1062,0.00031149286967920703
1950,0.0003113483090061122
566,0.00031117976318858787
3150,0.00031117674985877184
1058,0.00031111486280559046
2154,0.0003109657781586621
1937,0.0003109419530035046
1320,0.00031076631865739314
767,0.00031065831832953884
213,0.0003105871157320196
394,0.00031056235910964037
1837,0.0003105530978363271
69,0.00031049570044959745
89,0.00030970833865500157
2830,0.000309681524432226
2846,0.000309681524432226
876,0.00030967324963320734
658,0.0003095706933083926
2005,0.0003095005905960584
1125,0.00030934968493015545
310,0.00030929663179693473
2767,0.00030928300173590454
1043,0.0003091198638758461
402,0.00030900596363743374
517,0.00030899398006251706
561,0.00030892890720426346
1959,0.0003088845827726523
3381,0.00030887799613341663
3157,0.0003088574396534624
2660,0.00030879954458444894
3314,0.00030872046628573296
2570,0.00030844977970284794
2403,0.00030844230951206927
890,0.00030819075372826016
1843,0.00030816460091471354
2510,0.00030804734871915277
1952,0.00030802316117241573
4,0.00030797044591631713
1114,0.00030795386845536364
2278,0.0003077723728403528
599,0.0003074430800290063
3026,0.0003073458519891766
1273,0.000307088743195574
379,0.00030708643836274295
2903,0.00030703714558352404
750,0.0003069412382060286
3027,0.00030691281679512747
1872,0.0003067100907480181
1803,0.00030670318618124427
249,0.00030666427869742994
346,0.0003065951023928243
2783,0.00030657902476934236
10,0.00030657556852603486
232,0.00030656263753247323
578,0.0003065538982463796
1362,0.00030641039050183054
7438,0.0003062673436149215
7441,0.0003062672949293273
4888,0.0003062628493360557
2076,0.00030611037970744356
2907,0.00030598498978199137
1382,0.000305734504432648
488,0.0003056927657005477
801,0.00030564648198601324
1743,0.000305540344158792
2124,0.0003054933897244591
72,0.00030504905211902855
2983,0.00030502658256426665
235,0.00030491951266811197
948,0.00030485491353570435
1301,0.00030468132495491503
317,0.0003045860862816779
2902,0.00030457971308201956
1823,0.000304473683600171
1944,0.00030434296639916293
316,0.0003043079425236479
1015,0.0003042830944943502
1295,0.0003042327357097882
628,0.00030411044028580045
2718,0.00030389522502865244
338,0.00030385019173493325
454,0.00030382515824256914
1810,0.00030382477683575936
567,0.0003036429307147603
3406,0.00030363595195797243
944,0.00030360251725109665
1637,0.0003034716384086722
1282,0.0003032973685890675
1088,0.00030320227510925686
582,0.0003030700202017571
1957,0.00030300701377110177
1280,0.0003027875805841277
3318,0.0003027602423962312
3317,0.0003027602379380005
2711,0.000302744290832103
541,0.0003027390404890655
1549,0.00030271886012782324
3246,0.00030263733220630497
893,0.00030246332484654695
2485,0.0003024216143154479
2518,0.00030239888270335144
1726,0.0003023008756027863
1150,0.0003022799244652716
460,0.0003022553797418885
11,0.0003021808956106654
1066,0.0003020625930000284
2726,0.0003019539136671889
1784,0.00030173720260394155
2588,0.0003016981927975946
2353,0.00030159395355203655
500,0.0003015793099936696
1491,0.0003014670197431129
55,0.00030135800005382744
96,0.00030117729297126153
931,0.00030108177925762243
231,0.00030104190194030244
2001,0.00030098781511158143
1992,0.0003009878140523924
532,0.0003009741856662729
659,0.0003009438015015897
1329,0.00030078085316551426
1824,0.0003006463322725913
155,0.00030056435859861393
372,0.0003004511982124827
672,0.0003004040618227403
2383,0.0003003798953482428
1797,0.00030035757350975646
254,0.0003002968478076571
2364,0.0003001839432310938
683,0.00030016638637324225
87,0.0003001598877202084
597,0.00030007692401671344
982,0.00030006788392663675
199,0.0003000265990278236
2573,0.0002998359881171658
421,0.000299618534582647
1151,0.000299594595788117
2315,0.0002995888753970466
778,0.0002995855655951434
314,0.00029939217920518714
2003,0.00029933151729550825
2667,0.00029930900328093855
1381,0.000299253597389498
7360,0.0002991935649551915
1954,0.0002991927844982618
812,0.000299102689614121
344,0.0002989647462683341
859,0.0002987695570878852
2924,0.00029870248005218613
149,0.00029865969335944625
7396,0.0002986456866345682
536,0.0002986213698339509
2671,0.00029849698766943634
559,0.0002984672553665692
122,0.00029843788375596297
185,0.0002983822371279674
1317,0.0002983108585581261
383,0.0002982376758711356
2108,0.0002981824653687167
996,0.00029818217766011353
1266,0.000298002310678322
2437,0.0002979875402441305
1457,0.0002979258179918822
2269,0.00029777851107289354
1913,0.00029776636823784536
247,0.0002977212492565494
627,0.00029766887547907895
92,0.00029755254659483046
2790,0.0002975021725541085
1373,0.0002974441719885344
20,0.0002973199500636021
61,0.0002972561236738159
409,0.000297176579553234
1960,0.0002971176067467733
1130,0.00029711492522763026
3000,0.0002971136940682465
387,0.0002970759094815152
2203,0.0002970472963535633
2482,0.0002969997819468369
667,0.00029683735625814483
270,0.00029671782733885823
2421,0.0002966767164327138
653,0.0002965430681945018
1289,0.00029652014876141913
12,0.00029648766737591035
2313,0.0002964660309673212
783,0.00029622255175706187
359,0.0002961077770819555
2824,0.0002960889812489551
2301,0.0002960830237643507
3194,0.00029594855553898806
355,0.00029592467568513033
2617,0.00029591545744401914
65,0.0002957912446125928
252,0.0002957878446991828
3213,0.00029576661875118786
718,0.00029557036548843134
612,0.00029550086521222085
2392,0.0002954811262311509
1858,0.00029546847993771
1229,0.00029542553484291267
2300,0.0002953945274023001
550,0.0002951816384626368
1993,0.0002951142646274868
1376,0.0002950831776083371
7543,0.00029499068915126895
1019,0.00029497588373860085
116,0.00029496470444135935
1187,0.0002949463396589525
2740,0.00029475200605778563
589,0.00029459781609739584
3339,0.0002945948153052447
2523,0.0002945852727796685
820,0.0002945729993061112
2670,0.00029448243070895314
311,0.0002943213687554671
243,0.00029428696263324384
2126,0.0002939011375771216
796,0.00029389780334399776
688,0.00029374482069976403
406,0.00029360104216311
2719,0.000293579714145015
518,0.000293492737832562
1750,0.00029331785840912907
364,0.00029329907414542923
1286,0.00029321715321397625
499,0.00029319443526051723
512,0.00029312761258810845
2529,0.00029312196675713943
881,0.00029308827414981146
1275,0.0002930391527373994
819,0.0002929152010755694
1943,0.0002928922521666167
555,0.0002928906159577227
963,0.00029280838280899504
2578,0.0002927365567342241
1728,0.0002926525263914706
838,0.000292593544112459
3309,0.0002925260405908182
2987,0.000292451219085564
480,0.00029241465682311186
339,0.00029218198673796605
3123,0.0002921745881699297
392,0.00029211084050948536
3379,0.0002920330432736163
1138,0.0002919623596908804
1297,0.000291881250181357
7439,0.00029178891012379286
624,0.0002917125690802209
2502,0.00029167749720802823
2934,0.00029146535049740386
1962,0.0002912664860948321
236,0.0002911500475095588
1703,0.00029113913751424895
2007,0.00029101453934658923
1828,0.00029096844063968973
1426,0.00029093747559717987
241,0.0002909265581243149
1169,0.0002908724258420369
2225,0.00029084156843675564
117,0.00029076097553596043
2723,0.0002907445634395052
7347,0.00029067035072480785
1920,0.0002906566848928278
2892,0.0002906103350460817
7378,0.00029058953788737695
428,0.00029057177391811096
994,0.000290512654381266
2605,0.00029037969267580214
7481,0.0002903137952736345
127,0.0002903060752003897
544,0.0002902748737478773
1602,0.0002902264243321827
2576,0.0002901695574912928
673,0.0002901370943889374
1427,0.0002897973084795738
2474,0.00028966810930685115
2503,0.00028963805483801585
1419,0.0002895856644874621
604,0.00028942220337745963
2982,0.00028916111250637744
856,0.00028911788169105917
159,0.00028907149530401054
1807,0.00028901973186177735
1263,0.0002888682432210516
1421,0.00028879530160229663
3171,0.0002886084409521144
920,0.00028851012785971843
7546,0.0002885057008701114
505,0.000288479573136626
1550,0.0002884020148929316
1570,0.000288368799974463
630,0.0002883590269057523
657,0.0002881467416981474
83,0.0002880855583645417
2919,0.00028806565480767586
664,0.0002880622365942362
631,0.0002880550081832285
441,0.000288050458212094
605,0.0002879076383408608
1422,0.0002879003398527823
38,0.00028785646454098973
378,0.0002877853448714263
1313,0.00028778460172066485
3099,0.00028770944438933927
1511,0.0002876985113827961
98,0.0002876458705879116
497,0.00028759051835236293
1197,0.0002874957156223256
52,0.0002874956325883202
203,0.00028743923618080046
757,0.00028741990089197573
100,0.0002873590091716681
1978,0.00028730349107743944
1119,0.000287298390582255
48,0.00028717076799155496
326,0.0002871009073415548
3235,0.0002870730646259428
2801,0.0002870612699350491
384,0.0002870564745550956
620,0.0002869473768134847
739,0.00028684061495193146
382,0.00028679528567228445
401,0.0002867833683565175
7358,0.00028675139246882704
107,0.00028668197545487134
1809,0.0002866277720592315
1940,0.00028650048733187643
1416,0.0002863846924399683
7489,0.00028636326003626784
455,0.0002863616471284585
2674,0.00028631894497311964
1188,0.00028625736656665035
1149,0.00028617759528426956
448,0.000286127450030778
26,0.00028611685617063455
1451,0.00028607408168236946
133,0.0002860659426681652
1732,0.0002860532782299977
792,0.00028592870742458285
2167,0.0002858579930573813
2724,0.00028566272243971347
327,0.00028554677171242543
1917,0.0002853836949730792
2661,0.00028535105853707985
545,0.00028523021191040495
108,0.0002851548943346671
1956,0.0002850601525795162
1981,0.00028503634705161007
367,0.0002850288376626228
485,0.0002849868275407363
2741,0.00028495560423434234
2598,0.0002848986072226
3102,0.0002848553405654535
101,0.00028468769365723223
2600,0.0002846854473172584
484,0.00028456852832313374
2306,0.00028450872488446
2390,0.00028443762705272394
74,0.000284334321728867
1132,0.000284297563984698
7598,0.0002842737287380304
7597,0.0002842737210204475
2916,0.00028424680950754806
1833,0.0002842393360942117
1836,0.00028415030305659126
1232,0.00028414268375997895
1361,0.00028402781977170024
47,0.00028398871936447185
626,0.000283943666114021
353,0.00028375075968907335
1168,0.00028373181007737287
3378,0.0002835058686374991
730,0.00028348190681728763
1267,0.00028334393933636116
1210,0.00028331268510185434
611,0.0002833098214942928
3086,0.00028319097477722677
120,0.00028317079238519035
736,0.0002831651415182958
180,0.00028314566587186915
449,0.00028306591295746656
124,0.00028300320925407196
691,0.0002829662154909154
7538,0.00028293550775129555
1770,0.00028293256237351034
3422,0.00028290713165222736
2926,0.0002828199637224841
2628,0.000282790587324302
7362,0.0002826664892131864
165,0.0002824000364603318
878,0.0002823742855835904
549,0.000282257325556698
949,0.0002822301650205394
1101,0.00028213345623191445
1972,0.000282038588416029
2601,0.0002819318931424729
1269,0.00028180996816911936
1584,0.0002816707970613535
2426,0.0002816635961240734
414,0.0002816498236978456
2326,0.00028162417335608053
892,0.000281433189268878
2480,0.0002812714818486671
88,0.0002811807680128185
3012,0.00028097554510429296
3195,0.0002809121907108883
3101,0.0002808002613799641
3121,0.00028076634045436853
2866,0.0002807639402434977
3287,0.00028075746278832515
641,0.0002807342274506312
33,0.0002806818995320965
622,0.00028061348279993955
3097,0.0002805376313732185
896,0.00028042689676783806
380,0.00028033692651711217
2555,0.0002802506502781164
3057,0.00028021066598842633
1098,0.00028019365594016365
2539,0.00028001381897053653
1271,0.00027992496314059985
419,0.0002798884605540102
1325,0.00027982250439632944
2521,0.0002797813023546638
952,0.0002797319201169383
2430,0.0002796839757580324
7350,0.0002794665814770141
3438,0.00027929933718097004
3354,0.0002792552774921095
1074,0.0002792004888079502
716,0.0002791872355001154
954,0.00027916889987719164
2545,0.0002791446456333204
7521,0.00027907960816993065
211,0.0002789961077190586
283,0.00027883817382320453
2618,0.0002787556014380652
2036,0.0002787156500179969
188,0.0002786199967320007
220,0.00027857299786696954
2329,0.00027849695907897085
1167,0.00027832022941041767
487,0.0002783167569213
30,0.0002782954458472643
2058,0.00027826655340363655
573,0.00027822062362246945
2256,0.0002782052906452216
1196,0.0002781889548753197
2394,0.00027813199981289815
1941,0.00027803489309204663
1,0.00027803329102776787
936,0.000278000022129806
1205,0.00027798453801621936
1144,0.0002778703530552273
182,0.0002777995074918226
257,0.0002777270997247904
594,0.00027769315035515343
1592,0.0002776911037831875
303,0.00027767094802212666
1219,0.00027746369617871156
7390,0.0002774166256441146
7411,0.0002774165887576237
7420,0.00027741657507564466
7423,0.00027741657184730004
7388,0.0002774165671784192
7424,0.0002774165505179264
7432,0.00027741654373137346
7383,0.00027741652899151514
369,0.00027736522307035544
2823,0.0002772887640831722
1099,0.0002772731198995597
1967,0.0002772403835368052
123,0.00027718024886481957
1143,0.00027715099360132734
593,0.00027714867578140133
210,0.0002770153069957318
1359,0.0002769956719286293
2950,0.0002769191405062542
319,0.0002769048413822128
334,0.0002768760738954766
376,0.0002768066763297993
9,0.0002767892970456336
711,0.0002767856950484487
184,0.00027676689408002265
551,0.0002767465209173941
2955,0.00027674251508164554
1384,0.0002765785372593907
187,0.00027650768587149437
1118,0.0002765007211200005
197,0.00027646719245589646
166,0.00027644861375777273
2026,0.00027638144733575993
1104,0.00027629273716177837
2081,0.00027621574712930044
1966,0.00027620771061466774
1235,0.00027610359319200895
1270,0.0002760683811821916
553,0.00027589986217092105
700,0.0002758371916189304
242,0.0002757396618923462
1350,0.00027572744422663304
54,0.00027561303059436923
2014,0.00027561276086070983
2575,0.00027558736837549617
1230,0.00027556417380619286
1366,0.0002754900550741712
1239,0.00027526859485034477
2962,0.0002752590916287561
1122,0.00027516201232331773
1117,0.00027509372565084976
2597,0.00027508120758620717
2716,0.000275003683251984
674,0.0002749826564813456
2427,0.00027491475208274376
397,0.0002748659021976304
2330,0.00027485913262849333
274,0.00027458675934755847
669,0.00027456957518841855
3205,0.0002744820169188402
