dst,repulink_reward_only_score
1823,0.00040933133578659555
3332,0.00040894556581445504
1569,0.0004083797214788869
2601,0.0004081052512499971
758,0.0004027879548146327
2489,0.0004025671736822585
3031,0.0003999895277950038
585,0.0003951062691738372
5747,0.00039316547882891506
5748,0.0003931654786031997
5744,0.0003931654722477452
5743,0.0003931654690268679
2998,0.00038654764035932904
507,0.00038503537644576355
3086,0.0003815075860925942
3032,0.00037757612107644045
2974,0.0003772015343735838
337,0.00037548744489004346
3018,0.0003717046071558813
2076,0.0003696319823276501
5491,0.0003684612268988412
465,0.0003646426260821298
513,0.00035953578824460004
5520,0.00035887419964669606
2477,0.0003588039967060897
3121,0.0003512111664470106
5894,0.0003510738042192568
4563,0.0003506382841745858
939,0.00034872467522309436
470,0.0003470268925865869
4459,0.0003469112965475092
4434,0.0003469111641098917
4480,0.0003469111172290044
4431,0.0003469110974199574
4460,0.00034691109270315417
4446,0.00034691108631193057
4440,0.00034691107932139595
4444,0.00034691107390946984
4429,0.0003469110706977149
4447,0.0003469110704119893
4442,0.0003469110704119893
4483,0.00034691106731714165
4509,0.0003469110640936872
4433,0.0003469110636795965
4469,0.0003469110627948728
4468,0.0003469110627948728
4443,0.0003469110617500833
324,0.0003465540863802196
1202,0.0003447623207578943
2674,0.0003425843470601076
1570,0.0003410789757671175
2966,0.0003381650020433337
2301,0.00033534908612188467
1555,0.0003324936025948352
710,0.00033110770318898087
525,0.00033062133320855674
1421,0.0003289308321010729
933,0.00032766606121822147
920,0.0003257439978647903
4015,0.00032554604379075137
502,0.000324342119060918
4652,0.00032401875037606285
3359,0.00032346965365088635
4013,0.00032290436131702794
393,0.00032239665142060585
3015,0.0003221110631947033
457,0.00032177954988911125
2999,0.00032173362140119904
4881,0.0003210225759318045
2931,0.00032081640913031293
740,0.0003188678156407916
1336,0.0003185581511217674
4222,0.0003178744295217036
3022,0.0003158807575673712
490,0.00031436092700172985
2564,0.0003136631562142172
3036,0.0003127630534295554
390,0.00031227568711478303
524,0.0003121444575021957
3309,0.0003113213603753519
1114,0.00031058006351462403
3019,0.00030946022986498914
752,0.00030684301391747297
4227,0.0003068410156961066
4224,0.00030445151577262666
753,0.0003037649726901856
5925,0.00030285061176140544
4767,0.0003012449907666358
517,0.00029843539216138057
958,0.0002977092356188932
894,0.0002977091074641042
880,0.00029770910062609676
935,0.0002977090657214416
928,0.0002977090477084444
861,0.0002977089592272158
875,0.0002977089384790407
897,0.00029770885205144187
895,0.0002977087788622084
361,0.00029759666317529415
205,0.0002974830241371371
944,0.0002964883754197754
2717,0.00029535382082749033
2715,0.00029535377595330757
2737,0.00029535376435540047
471,0.0002938546756386841
5296,0.00029384851540203776
535,0.00029363226031312896
4033,0.0002934217572749762
328,0.0002931756211741496
2982,0.0002923192022260928
3727,0.0002900539022996578
1300,0.0002898458445605917
899,0.0002889335819671625
2859,0.0002889132996791703
3915,0.0002888052556370046
3421,0.0002881301149540543
3726,0.0002861657704647626
1426,0.00028506886365430316
3011,0.00028470846052414486
3794,0.0002846861264370214
2368,0.000283392159058995
3233,0.00028283502499661486
2730,0.00028266996319053817
2610,0.0002823160528294494
4304,0.0002822473524704212
4266,0.00028224718785545554
4301,0.0002822471066306271
4308,0.0002822470866661164
4294,0.0002822469818912256
4309,0.00028224697827220797
4307,0.00028224697819874607
2266,0.000282186447001754
2262,0.0002821858660492633
2297,0.00028218562601338475
2271,0.00028218549748232217
1335,0.00028218549692855463
2295,0.00028218548040365984
2283,0.00028218547977587794
2298,0.00028218547956037585
505,0.0002810219638253216
1417,0.0002788950869510789
3237,0.00027844598259791676
3242,0.00027844590644101106
3221,0.000278445852934527
3243,0.00027844585159198654
3193,0.00027844584935460173
3244,0.00027844584767866575
3199,0.00027844584358024786
3230,0.0002784458418224448
2716,0.0002771685778222496
2503,0.0002770536875496055
1233,0.000276421604093982
4217,0.00027501397154648324
1502,0.00027501245048884966
4437,0.0002741677390807926
3171,0.0002736882432618044
2983,0.00027348659238423
4195,0.0002733169929872639
1452,0.0002726739516254349
438,0.0002724348907667604
2976,0.00027190428683763416
1117,0.0002714157087691503
255,0.0002713228583914925
2505,0.0002713180795620952
2876,0.0002710190429484643
2880,0.0002705348854644044
2875,0.0002705346328690602
2355,0.0002705346185433455
2877,0.00027053461506813847
777,0.00027022574997423974
1333,0.00027006352787108914
648,0.0002699781892991162
461,0.0002694156914465728
741,0.00026909410143456837
2480,0.00026855931144409987
2805,0.0002684122230395468
577,0.00026836478607968967
3319,0.0002674654850874911
412,0.0002670505941149983
4865,0.00026587033632841057
313,0.00026585655181289396
430,0.0002657512506569847
371,0.00026533154112469225
1457,0.0002639944046273504
4445,0.00026313892816446494
3742,0.00026257139991826286
4407,0.00026194356994252985
321,0.00026114551814216866
4025,0.00026054764203895805
5569,0.00026052870608909675
5570,0.0002605285587566506
5582,0.00026052852717772383
5567,0.00026052852176830564
5559,0.00026052851523430666
5564,0.0002605285125034803
5561,0.00026052850948738197
5576,0.00026052850948738197
4026,0.00026035328601611943
5001,0.00026033001435553686
4811,0.00026025485382824364
1879,0.0002600597204444337
3820,0.000258966841336134
3821,0.0002589662965273903
3824,0.00025896623338480374
3813,0.000258966174391909
3812,0.0002589661029583252
1422,0.00025877964402255636
4794,0.0002580265147169458
3009,0.00025798771532074886
3006,0.0002568321484645446
4624,0.00025477612663045673
4355,0.0002541355013772922
706,0.00025370510016013974
4324,0.0002534307379998739
1419,0.0002532403511715476
2968,0.0002530311990282001
2122,0.000252820155586506
608,0.0002524522370746425
4467,0.00025170246180180114
5874,0.00025166184788187975
1050,0.00025138864160864627
2947,0.0002507756211369041
2421,0.0002507031337441727
3096,0.00024953909907533866
3078,0.00024953908884040515
3046,0.0002495390865792932
3081,0.00024953908569859585
3040,0.0002495311667307735
533,0.00024848901169081706
2986,0.000248289036766958
4491,0.0002480929601286805
1197,0.0002480417107833698
4213,0.0002479767106279737
2353,0.00024751121298742567
820,0.000247459536835559
4519,0.0002473664641549455
2579,0.0002471781300119116
537,0.00024696860915718126
3758,0.00024693782812998117
1150,0.0002468288070372765
1425,0.00024567691057698936
180,0.00024553017500430455
1583,0.0002454512377780648
5060,0.0002453719625922586
5921,0.00024508867409704004
1549,0.0002447231436608891
2442,0.00024419180533472447
2793,0.00024416759297154653
3329,0.00024387900318872678
4427,0.00024336922911840145
1497,0.00024316775669399094
3000,0.00024295786715223747
774,0.00024252799515885905
1858,0.00024231737393321542
857,0.00024218728436574166
2454,0.00024203309561064752
1946,0.00024147504703717808
3043,0.00024096669666596893
4249,0.00024059700158144456
4256,0.00024059696729008227
3028,0.00024003006066113396
56,0.0002396436306868074
4790,0.00023861551117063728
658,0.00023835667487666793
3005,0.00023803188866789807
5135,0.00023794741778462936
4439,0.00023705555826021135
4506,0.00023705553166271
5560,0.00023702910041757593
4050,0.00023694752993274728
562,0.00023670723095151243
475,0.0002366895383125451
4438,0.0002364485687313081
3351,0.00023576450312605356
2899,0.00023558150788357703
5056,0.00023557187714245872
4014,0.00023545532616928795
3603,0.000234787683473521
1273,0.00023449799968101924
1491,0.00023446990668758835
4896,0.00023442103804451422
497,0.0002342349111058119
1196,0.0002340914042821335
1468,0.000233720392841531
4466,0.0002334583117423559
4478,0.00023344757472237472
510,0.00023341463646330793
2334,0.00023337987095475857
571,0.00023315821244640633
4479,0.00023311030560627065
467,0.00023248746351550568
1451,0.0002324791234175527
2523,0.0002324759356612555
5507,0.00023189296950957493
3476,0.0002316264955872567
4475,0.00023158458863950187
2659,0.00023136783282836664
3055,0.0002310373584974521
2483,0.0002306421106763656
4481,0.00023051165173127347
1058,0.00023039406300861257
885,0.0002303782415594881
3512,0.0002303301333360283
4681,0.00023032508718812114
838,0.0002303106717351148
2315,0.00023021611877168264
4428,0.00022968738112080913
392,0.0002296441548107384
4513,0.00022949962476989533
4228,0.00022946000423188715
959,0.00022935257106497325
3559,0.00022930194677214992
4474,0.00022900044094175933
2742,0.00022887040206333214
3308,0.00022886905413260867
2429,0.00022871971389072827
4334,0.00022853490010038612
2943,0.00022813101951804347
2625,0.00022804511383049022
2991,0.000227455936914049
1771,0.00022742264542377936
1802,0.00022742232574491004
1787,0.0002274212553855294
1886,0.0002274212030658955
1888,0.0002274212015575396
1785,0.00022742119996137502
1794,0.0002274211785274641
1889,0.00022742117824909713
1842,0.00022742116707506516
1880,0.00022742116321411635
1797,0.00022742116170874481
1801,0.0002274211573592946
1825,0.0002274211573592946
1826,0.000227421155874315
1868,0.00022742114709616625
316,0.00022729010790927578
4569,0.00022711666169230913
4712,0.00022682064529263402
4496,0.0002267546669974235
1186,0.00022665090240829767
519,0.00022652653258550657
1345,0.00022647445646610276
1012,0.00022640458953920273
5269,0.0002262821674068477
480,0.00022577992110913965
338,0.00022568984322338063
3194,0.0002255191634126757
396,0.00022532170662389783
2167,0.00022527412522587944
3158,0.0002252644396532822
416,0.00022490238351234934
1418,0.00022485715977054854
5412,0.0002248098279903116
5524,0.00022449476303541162
5523,0.00022449475819392886
5533,0.0002244946912878998
1610,0.0002240496673397047
4200,0.0002238274244148802
1943,0.00022377388237447272
456,0.00022371778589802042
5820,0.0002235529898448625
2263,0.0002234877558639089
754,0.00022320059690841688
483,0.0002231032964853928
2886,0.0002229872536327699
3408,0.0002229214859843327
2798,0.00022291045103493216
3954,0.00022256534250738276
1427,0.00022244926480285285
561,0.0002223867722023119
1228,0.00022235058040764443
2988,0.0002220894452308694
3208,0.00022203925975179824
4254,0.00022197846661653557
878,0.00022195220608105777
2437,0.00022180862051633196
889,0.00022166268217597274
1049,0.00022165462806837674
3128,0.00022160246118444428
2286,0.00022151671228832503
3246,0.0002213510356308639
257,0.0002213015901392054
3030,0.000221239219640278
4396,0.00022119573387595739
1232,0.0002210123440264934
5911,0.00022065884372687806
5449,0.00022055106838080258
2720,0.00022039054601821068
3422,0.00022027451642905613
3823,0.00022007900082887785
750,0.0002199949655919251
1793,0.0002199784249375153
317,0.00021996326361745956
4562,0.0002199518915041853
1220,0.0002195680743772292
1226,0.00021956805826791356
1208,0.00021956794405623403
1203,0.0002195679437972072
1279,0.00021933329612637076
2562,0.00021924473898975923
1550,0.00021923248528465215
967,0.00021914286493805818
529,0.00021897490684587227
110,0.0002188242046270452
532,0.00021875474889844113
4448,0.00021853800328667435
500,0.000218508929654781
518,0.00021839440147786664
2044,0.00021821458398887264
366,0.00021807742440292687
2456,0.00021803909519546453
512,0.00021800348624232148
4244,0.00021781563092883996
941,0.00021726987575375784
5306,0.00021709150579769638
372,0.00021704048450750494
2306,0.00021701152035076324
5749,0.00021647755422501253
4410,0.00021647163839651649
3876,0.00021643502586485064
2078,0.0002162423276539306
2961,0.00021608234201346465
3016,0.0002160526246737373
905,0.00021590852829230067
530,0.00021578303589238202
3165,0.00021556572153530625
5251,0.00021549486947574416
904,0.00021534887434184667
869,0.00021525437921041414
310,0.00021507800767027663
2,0.0002150364728371485
1525,0.0002150221296424805
536,0.00021487893616085584
4209,0.00021451351152056608
2453,0.00021442391090161335
4471,0.00021428941346375823
1938,0.00021410598816796507
1890,0.0002140113768749075
2514,0.00021389234373947387
619,0.00021388355472737834
331,0.00021374899177727474
1536,0.00021352098745715088
890,0.00021288510797015916
1416,0.00021275111621247767
2459,0.00021269521155781244
213,0.00021264945752081857
544,0.00021260817511931134
5076,0.00021254970050749378
5929,0.00021253573905877425
5928,0.00021253565362861122
5902,0.00021253562700265308
5903,0.00021253562434883996
5892,0.00021253561772144767
5927,0.00021253561772144767
5924,0.00021253561772144767
5897,0.00021253561772144767
5880,0.0002125356132976122
5893,0.00021253561184164554
5906,0.00021253560764892312
5898,0.00021253560719579817
5914,0.0002125356056918639
1683,0.00021252454808159588
609,0.00021252310895300878
4341,0.00021246064348489973
3597,0.00021244533349685339
1144,0.00021225973692576717
3799,0.00021209447613504967
5,0.00021189898182838012
3734,0.00021188024044770313
6002,0.00021185316271885238
2446,0.00021160015468640208
4,0.00021159991818509152
5565,0.00021159699375079282
499,0.00021147125378864596
1004,0.00021146544161438624
1488,0.00021112186038040463
1120,0.00021110357605237393
1237,0.00021108706681439692
5525,0.00021106363407402727
403,0.00021065189731941304
3819,0.00021062113344893582
1089,0.00021051916789688964
5145,0.0002103096277647074
937,0.0002101010280470295
344,0.00021004487715431348
3700,0.00021003817744000947
228,0.00021003511755287
4365,0.0002100282235086026
380,0.00021002626799032666
1701,0.00020994341473050475
1442,0.00020990930885548674
2125,0.000209905063777346
2686,0.00020990313005997887
2129,0.00020990129894206457
2134,0.00020990129352924236
2210,0.00020990127728827472
1449,0.00020984660592111116
874,0.0002098341672188518
1568,0.00020973510325823794
1855,0.00020972052014718362
4441,0.0002096983231903191
97,0.00020943935572907436
979,0.00020943056478352163
871,0.00020938110263881535
977,0.00020932092504864536
1199,0.00020922560559097098
4029,0.0002090413349440372
4964,0.00020897239146189044
391,0.00020896505935402818
5919,0.00020892857422627635
57,0.00020863340151240593
435,0.00020859786490678726
5571,0.00020857530371186793
2137,0.00020850075502474504
460,0.0002084872697392988
2036,0.00020845086521075024
4903,0.0002084233410403577
1145,0.00020836895876252736
1109,0.00020833772959254996
662,0.00020826105534737241
104,0.00020814921807607394
5011,0.00020812123820839053
4501,0.0002079572703521238
4035,0.0002077953742782032
3983,0.00020771398315342824
362,0.00020763366904975173
2356,0.00020757300874703162
10,0.0002075376725526254
4499,0.00020735119916185252
376,0.0002073473151554039
3260,0.0002073377090177495
454,0.00020722403855704674
3325,0.00020722345049984498
1651,0.0002072009227762897
252,0.00020719458504071372
2300,0.0002071785345989255
4907,0.00020683472651263277
3392,0.00020681781175054112
922,0.00020677777200512942
855,0.00020677748435157103
2296,0.00020653890291219985
2299,0.000206536600496219
581,0.0002065358153644185
9,0.00020650310141845886
1198,0.00020643040593583758
1732,0.00020641277580605333
29,0.00020634656110566716
406,0.00020628806218884793
599,0.0002062014042547119
653,0.00020600141563018918
3094,0.00020596301640540178
2854,0.00020594161864049868
4299,0.0002059116969648648
4639,0.0002056512161084726
868,0.00020563611268928128
3379,0.00020556860686130453
5129,0.00020552089343119578
398,0.00020542866234841238
760,0.00020537313446927907
1492,0.00020535921557986186
314,0.0002051531260803523
440,0.00020501820939387416
3131,0.00020484384881101935
877,0.00020484180701528198
3994,0.0002046459722913038
2722,0.0002046273092753067
884,0.00020460940899308557
2312,0.0002044973613365936
20,0.00020437834874722496
1463,0.0002043673309793339
4293,0.00020406651851660897
5299,0.0002040581186687465
185,0.00020402074956677867
1515,0.0002039712194189628
1326,0.00020393331348741525
1810,0.00020390229796085727
2321,0.00020372863228346866
1923,0.00020372552316736634
2472,0.00020372152527275752
804,0.00020369420624947578
2836,0.00020364534342516875
4337,0.00020348871376073253
3440,0.0002034290916838232
779,0.0002033730932795961
1295,0.00020334209517466865
3825,0.00020330211826113934
3033,0.00020315001890985372
4237,0.00020305485391238176
96,0.00020296868751998188
4518,0.000202754104324165
2258,0.00020262939146942566
3248,0.00020249952359389497
602,0.00020247671210418756
621,0.00020243019843229251
541,0.0002024148595420253
5347,0.00020241145778877385
1478,0.00020233993429614363
3122,0.00020227471590556588
2761,0.00020227134779467835
1511,0.00020196462958592265
368,0.0002017104942971535
2826,0.00020164741921126152
1341,0.0002015407974013274
233,0.0002014980790584435
484,0.00020141429157044736
591,0.00020141036164158784
4383,0.00020133508748424716
3283,0.00020109835204192302
994,0.00020106848989468997
2733,0.0002008853714946379
1598,0.00020076591046133967
611,0.00020074614833484462
4020,0.00020058516476024433
4018,0.00020057814878975645
4303,0.00020053885513626537
1271,0.00020052273852693187
4473,0.00020032404651315397
93,0.0002003115723671579
4206,0.00020017167928247707
346,0.0002001694978469735
5757,0.00020016939502935218
2789,0.00020002117110185083
974,0.00020001416895460916
2950,0.0001998390706985855
264,0.00019979824499624232
1608,0.00019975705284004886
3123,0.00019973772131981352
785,0.00019969888077368903
382,0.0001996896914404163
4175,0.00019961622023964353
2502,0.00019957869980572992
170,0.0001995223015425649
2256,0.00019950893542872617
4285,0.00019945732920799542
5280,0.00019945457453570276
3297,0.00019936234111472693
4713,0.00019934372403332504
3465,0.00019934147254196166
3930,0.00019933180444212301
2488,0.00019914621438626865
676,0.00019902731085495699
4229,0.00019900648574548984
4310,0.0001989469164676237
4528,0.0001988290010684238
2970,0.00019882166205352307
4902,0.00019873155068222097
4298,0.0001985252236614775
583,0.0001983968717788363
2933,0.00019833092150796144
2168,0.00019833009424585245
5574,0.00019824071600616278
5398,0.00019823328817321725
630,0.00019821891681603252
373,0.00019817173854255922
323,0.00019812790080775406
2794,0.00019799028526019927
2964,0.00019794794490496937
656,0.00019794637706710774
2615,0.00019787799747878463
3023,0.00019784544031245258
1106,0.00019781079704566024
865,0.000197690707181697
549,0.00019767627352619365
336,0.00019758883111661274
3730,0.00019752655119983939
2485,0.0001975182249412643
788,0.00019749887260410323
422,0.00019743132831779792
3069,0.00019741311046200227
580,0.00019728563997244055
254,0.00019723902197943464
604,0.00019722459825070022
728,0.0001971566823010568
409,0.00019711720154359094
4291,0.00019711358333339687
107,0.00019706545393063737
5578,0.0001969703122690264
348,0.0001968791892372926
2727,0.00019684041644240226
2203,0.00019683583754686
1573,0.00019682061317415777
2073,0.00019679296031234388
1168,0.0001967614456729698
4311,0.00019671167983283949
2766,0.00019668707894062728
51,0.00019655436079069776
335,0.00019652533537273142
1194,0.00019641662345960324
3247,0.00019639747991799443
469,0.00019637328556368892
379,0.00019635777835378952
1081,0.00019612731503181253
4492,0.00019610776327037802
964,0.00019604800308077963
3235,0.00019591254238925687
193,0.00019582602740879064
155,0.0001958155359846951
364,0.00019573562569973489
3845,0.0001956816067250572
2744,0.00019563813399327116
1351,0.00019562738029291958
2784,0.00019561879490394556
1461,0.00019555479802779103
149,0.0001955028030036794
1015,0.00019541536118354336
33,0.00019539901813861427
485,0.00019535706458521972
2406,0.0001952642013425013
3106,0.00019525746402674593
2525,0.00019525286536762923
4705,0.00019521225981891885
4880,0.0001949913759220192
3855,0.00019495395438560317
2605,0.00019481332760787134
4560,0.0001947321762232843
587,0.00019471905492464796
4804,0.00019468752716557893
1391,0.00019460597762908544
4487,0.00019449905030152325
4539,0.0001944823398830675
1296,0.00019447948686711523
410,0.00019433469256881772
378,0.0001942751901629367
1348,0.00019423443947031154
341,0.0001942332964414003
5579,0.0001942059326096801
986,0.00019408272738322715
559,0.0001940614239153955
2202,0.00019406022727291064
742,0.00019400939512370064
1078,0.0001939985802437925
4504,0.00019395608627352024
631,0.00019392991188490363
4049,0.0001939277903470574
311,0.00019391874289546559
2978,0.00019388897816681377
4065,0.00019381865934704653
5391,0.0001938115817069925
4505,0.00019378363998667075
3349,0.0001937830564948575
1965,0.00019369134506275106
2217,0.0001936486275446433
553,0.00019355020654396497
103,0.0001935485730198946
1933,0.00019347297807437874
5822,0.00019341086917478787
4823,0.00019340158678668887
4820,0.00019340143146441964
4826,0.00019340143146441964
4214,0.00019339561675175884
455,0.0001933873369273875
1193,0.0001933640086623248
120,0.00019323665768053612
3035,0.00019308211926181507
1548,0.00019304784798887805
154,0.00019304488158207477
397,0.00019302392318051745
2939,0.00019302231010410664
402,0.00019298005298418883
914,0.00019289452068011522
355,0.00019283001725672674
5750,0.00019275389038813043
487,0.0001927223717757662
72,0.00019267588138466987
2482,0.0001926574645313755
109,0.00019257831195772782
3807,0.00019249357059971737
232,0.0001922657468210779
3045,0.00019226003935861248
3625,0.000192254599482287
377,0.00019224300149961774
669,0.0001921994895346782
551,0.00019216194587359968
2222,0.00019213798122524216
2077,0.00019210869223377448
2928,0.00019199521910860074
250,0.0001919791488518399
815,0.00019196922983734553
133,0.00019195313538324156
540,0.00019191921599917328
127,0.00019185664844134122
1803,0.0001917685904509062
4604,0.00019173725844074782
775,0.0001916290215304426
235,0.00019161180893720507
1275,0.0001914257761150546
65,0.0001913937143823522
792,0.00019137935858152118
2572,0.00019136405148761164
2224,0.0001913578333734113
1011,0.00019135607733770157
2803,0.00019132290064358018
5904,0.00019128187538707493
1128,0.00019124214270494088
1467,0.00019103765265253577
2767,0.00019092277685524707
4034,0.00019083840392782568
1310,0.0001908117022668743
326,0.00019074217332913952
253,0.000190535011070628
1019,0.00019049325661695953
4421,0.00019044929950870487
1082,0.00019042949833825176
4477,0.00019037887985767855
550,0.00019024724752085028
5531,0.00019019272749437583
3262,0.00019012022332914384
1546,0.00018998065360104215
3,0.00018997785948985052
2850,0.00018997538632597872
5573,0.00018991821134310656
181,0.00018988596120376612
1595,0.00018976931631471222
2383,0.00018969498918685034
268,0.00018964311466607446
2257,0.00018957239085893522
5767,0.00018956064889927502
767,0.00018950857538345845
2104,0.00018949742306511894
1263,0.00018946216393699156
718,0.00018945390417058843
383,0.0001894343917522226
3934,0.00018936613306903168
664,0.0001893628050170407
818,0.0001893291471430944
2086,0.00018930852078588803
1214,0.00018929953230974493
695,0.00018928749838526752
2796,0.00018925602055341062
4656,0.00018922797229914304
1432,0.00018913566417098164
5527,0.00018912275984285347
4557,0.00018907233209167977
2878,0.0001890693935339679
4225,0.00018904243606772915
854,0.00018901507317966876
2515,0.00018899602223330247
4345,0.00018894903279957666
1294,0.0001889481295350427
3205,0.0001889446301824168
3304,0.00018893836558253374
4525,0.0001888573936262366
2260,0.00018884933303816258
1055,0.00018875446726194126
5526,0.00018875445380566879
325,0.00018875242696352862
116,0.00018867923763252696
2414,0.00018866465726596795
2544,0.0001886392637383646
1531,0.00018860885133479375
3037,0.00018858301191572005
5642,0.00018856205970521186
794,0.0001884909562404242
2990,0.0001884680785097392
4517,0.00018842755028093187
2944,0.00018838583778118243
358,0.00018838111567673924
25,0.0001882992651976582
2769,0.00018819622822795833
1173,0.00018819569574865403
866,0.00018818047590942643
5501,0.00018811847489428102
387,0.0001880426891165351
574,0.0001880404624016776
3200,0.00018802835079593716
1167,0.00018795162627395916
2718,0.000187951513829345
394,0.00018789815332875695
411,0.00018787295117881654
420,0.00018786056195818594
1582,0.00018784378068056954
4004,0.00018776703661928175
122,0.00018773527392961905
3871,0.00018773251010302246
1900,0.0001877000950794721
448,0.00018768197860773218
4297,0.00018766422615010018
4142,0.00018759987105001534
4851,0.00018756665233448158
4208,0.00018754825391642678
1110,0.0001875400811918187
915,0.00018753015605382504
998,0.00018751152209046823
4067,0.00018750012368535404
5912,0.00018748781264575049
2884,0.00018747547623381794
46,0.0001873578964403731
4968,0.00018730577141706987
4320,0.00018730556708685485
2508,0.00018727990692415488
872,0.0001872620204410666
882,0.00018718930699863359
675,0.00018711115927315492
787,0.00018710685294458327
3834,0.00018704360856020285
1843,0.00018697878486871277
488,0.00018696055634748903
3569,0.0001868862158846479
3566,0.00018688621521344997
424,0.00018686452765307075
2282,0.0001868262897947705
384,0.00018673839709780124
5436,0.00018669587543312154
1628,0.00018669337819131958
1213,0.00018668092614376573
2376,0.00018666554178160046
1460,0.00018665819218060382
3263,0.00018661430795681165
1238,0.0001865825603805341
2065,0.00018647332610011012
74,0.00018646180573628224
4489,0.00018645615735711447
699,0.00018644702528852717
624,0.00018641354795113707
3538,0.00018633492891863488
351,0.00018630001753929361
5356,0.00018628641346665612
2937,0.00018622402333067143
3212,0.0001861686773918435
4133,0.0001861611721305527
4016,0.00018615108946257546
807,0.0001860805137060921
668,0.00018603893421362182
4490,0.00018598770741565346
635,0.00018594693461472354
76,0.00018589561181201584
2680,0.00018589518065741619
375,0.00018582383811410755
2246,0.00018570659853950794
5887,0.00018567427739685368
283,0.00018566180945707648
573,0.00018563594923366692
523,0.00018563113126847248
159,0.00018550598592235562
4435,0.00018550164557985503
4678,0.00018550125604329984
407,0.0001854978566885747
2595,0.00018546896991812557
681,0.00018546478010103367
61,0.00018539849942489462
2711,0.00018532409206589248
1362,0.00018531974807763692
4219,0.00018530585356783762
1509,0.0001852440631866299
401,0.00018522926083309495
2981,0.00018520415032624324
3157,0.00018515352680424164
5536,0.00018514595513335032
2241,0.00018506142442116307
2887,0.00018505424385903925
4821,0.00018495603274823705
641,0.00018493367796671852
729,0.0001849181757416284
1537,0.00018485553168341698
1003,0.00018480763793328825
950,0.0001847639116030239
3973,0.00018472905956308923
3217,0.0001847115210296975
1280,0.00018466943631974532
353,0.00018464407999003595
1075,0.00018462556836404425
2721,0.00018462345455592903
547,0.00018460933976371675
1602,0.00018458566088621752
493,0.00018456344924512084
160,0.00018448320046690088
3378,0.00018447737408667735
437,0.00018446270421878958
2672,0.0001843701581559658
837,0.00018424565794449872
1424,0.00018420958793405868
2530,0.0001841687938648538
421,0.00018415470186612375
4495,0.0001840362530809306
1434,0.00018398548708716667
597,0.00018389592658308858
2885,0.00018388672348599612
215,0.000183857230769508
954,0.0001838527725975685
4350,0.00018385125298688403
4685,0.00018382355947171844
2569,0.00018380700207925658
734,0.0001837899983909903
5166,0.0001837488970353337
165,0.00018371273250714686
5551,0.00018369855118464465
1560,0.0001836907941926227
4333,0.0001836023888154881
2475,0.00018351726762175775
588,0.00018347461359528598
4325,0.0001834730746928907
5124,0.00018342812080206203
2269,0.0001833715707066693
327,0.00018331961546909565
428,0.00018329271593298606
1111,0.0001832823017967118
2635,0.0001832691048451502
466,0.00018326223469682755
5234,0.00018315998458337684
4449,0.00018313849278501807
683,0.00018308287660971168
778,0.0001830766671508208
4424,0.00018301136343879738
3743,0.0001829943606114266
4012,0.0001829753966310576
5936,0.00018292404192544163
441,0.00018284247818998949
5061,0.000182834896678868
2198,0.00018267806129087803
395,0.00018262709627105177
2726,0.00018262583651087883
2752,0.00018257604259641372
1505,0.00018257354382987857
2548,0.0001825454151555303
