dst,eigentrust_score
324,1.3683115587127256e-11
325,5.172552268227821e-12
326,1.7473993226297894e-11
327,1.6636900211849156e-11
328,2.9869607967513544e-11
329,1.551436121470035e-11
330,1.591604956180852e-11
331,1.6439627298122447e-11
332,1.6698343202225618e-11
333,1.5850839968344602e-11
334,9.112311834013112e-12
335,1.2044239536695623e-11
336,1.6655664366765933e-11
337,7.036412782542855e-12
338,0.0549340067611676
339,1.5888675648245808e-11
340,1.931431625950387e-11
341,1.870572869866194e-11
342,1.419113611692953e-11
343,7.274197442648293e-12
344,1.1129812652370476e-11
345,1.5123085327821573e-11
346,1.5472779076029987e-11
347,1.8346272702436248e-11
348,1.4422861578603005e-11
349,8.178727499891192e-12
350,1.668638532822774e-11
351,1.3896777972265341e-11
352,6.925223888505599e-12
353,1.8491060601127658e-11
354,7.345806450604296e-12
355,1.6487896457482235e-11
356,1.6123558707111395e-11
357,1.46341251436893e-11
358,1.1306410409344399e-11
359,2.187671631863291e-11
360,2.1579431242825738e-11
361,1.2345220199216529e-11
362,2.313730113286767e-11
363,5.265651120262585e-12
364,9.779756063679275e-13
365,1.9665995482031062e-11
366,1.5601377928031784e-11
367,1.1333484737984012e-11
368,1.4609977693387342e-11
369,1.3503758248833952e-11
370,1.5877330324318646e-11
371,2.0074123264215136e-11
372,1.058518083810021e-11
373,1.8879057238365282e-11
374,3.832676382957535e-12
375,2.0642400621656253e-11
376,1.3702555987909275e-11
377,5.589695387771977e-12
378,2.2133053558411574e-12
379,1.9172281992788842e-11
380,1.3250368020014427e-11
381,9.281665601954529e-12
382,2.4476671273298652e-11
383,1.9569998002853714e-11
384,1.8903703085952185e-11
385,1.0504949277811552e-11
386,1.3323457003758304e-11
387,4.791230246307722e-12
388,1.5837834659616264e-12
389,1.3305122150857903e-11
390,8.2261740896821e-12
391,1.7086097712055235e-11
392,9.655618557627718e-12
393,1.866491622038521e-11
394,6.416171816527747e-12
395,1.9620352415574918e-11
396,1.544694371700823e-11
397,1.8293651176464925e-11
398,1.5950366577909036e-11
399,3.718638628182361e-12
400,2.0991048084779645e-12
401,1.6789697019630295e-11
402,1.5935872260703018e-11
403,2.437888317712663e-11
404,2.3767550688674996e-11
405,1.3208912840932955e-11
406,2.2466978121036652e-11
407,6.8458859745804225e-12
408,2.7874611701586005e-11
409,1.2418671266935238e-11
410,9.425688217363491e-12
411,1.5429084963412073e-11
412,1.8489250514483857e-11
413,1.5269314500084025e-11
414,1.0128587326710073e-12
415,3.120491685177065e-12
416,1.3030103718036671e-11
417,1.3721984920193624e-11
418,1.322253525584276e-12
419,2.6312260894689595e-11
420,7.808103733114918e-12
421,4.140911196370577e-12
422,1.8020559586136682e-11
423,6.473620353735854e-12
424,1.8671168962674727e-11
425,2.745808842551692e-12
426,1.0017686111047165e-11
427,7.958977362002767e-12
428,5.074610669832774e-12
429,6.5094497192013405e-12
430,3.4831304420945292e-12
431,1.7136623284780323e-11
432,1.621271992429561e-11
433,1.4414642799972285e-11
434,8.445536966000634e-12
435,1.1342992624041911e-11
436,1.4689200308291294e-11
437,9.677851398992969e-12
438,9.558023009633229e-12
439,1.6768008217329616e-11
440,6.484780270008275e-12
441,1.509150936191464e-11
442,1.3903637377527092e-11
443,1.0615022462534027e-11
444,1.9336419095364333e-11
445,6.789771921091924e-12
446,6.1771872899520036e-12
447,1.3335530643276575e-11
448,1.9275636789057572e-11
449,1.2672283217551666e-11
450,3.662470719846856e-12
451,1.3644967599741484e-11
452,1.5681958485204945e-11
453,9.775246303478393e-12
454,1.4977887826501608e-11
455,7.922301343473463e-12
456,1.0241117687471798e-11
457,9.711052630280896e-12
458,9.278390596186821e-12
459,1.2385914292748919e-11
460,1.921590794388852e-11
461,1.0870417840602526e-12
462,1.4728574094004428e-11
463,5.129801502450625e-12
464,5.706494470239519e-12
465,5.419120202909434e-13
466,1.2815669027043985e-11
467,1.7402036275493174e-11
468,7.372020577704023e-12
469,1.1698568598623533e-11
470,2.365306810068492e-12
471,3.948674955971356e-12
472,1.1594217756901248e-11
473,1.4843139452335598e-11
474,1.1987870577471987e-11
475,6.7262075684584656e-12
476,1.3836094798092139e-11
477,1.4551050081129363e-11
478,2.134132950028957e-11
479,8.925098980226244e-12
480,7.364946836659726e-12
481,7.827370495315422e-12
482,1.3993201657519288e-11
483,1.3200695838641301e-11
484,1.465923226357489e-11
485,1.2157920135812516e-11
486,4.704141032413424e-12
487,2.1185846337878086e-11
488,6.699002345429928e-12
489,9.174511720273868e-12
490,1.3912854988200723e-11
491,2.959838555479827e-11
492,1.0755677745984747e-11
493,1.0181733282685248e-11
494,1.1844641215548375e-11
495,5.41988361883534e-12
496,8.844426506472121e-12
497,7.610153757815296e-12
498,7.76985986261829e-12
499,3.0659912439783326e-12
500,1.1331152464466815e-11
501,7.1418979705520254e-12
502,4.837929662916636e-12
503,1.4742721160384084e-11
504,8.95279656919261e-12
505,1.4718709357816564e-11
506,7.844324286136525e-12
507,2.181257842296647e-11
508,1.053553211881371e-11
509,1.5198967943191105e-11
510,3.734263147269962e-12
511,7.318105912110778e-12
512,1.1573858511439177e-11
513,6.00782773111716e-12
514,1.413075633414314e-11
515,1.1882337968505038e-11
516,1.2470963536299689e-11
517,9.878032250472595e-12
518,1.3803142659131793e-11
519,1.7386320565474592e-11
520,6.3610083221802326e-12
521,6.932271361678025e-12
522,1.6676967333526966e-11
523,1.101844441998946e-11
524,3.1231499714725336e-12
525,7.4332959993279e-12
526,1.387206542661953e-11
527,0.03111718557553848
528,8.211359717162169e-12
529,1.3263768945597401e-11
530,1.1169260220582863e-11
531,2.0374090138254766e-11
532,8.682555309329286e-12
533,3.4969501704373695e-12
534,7.855806955853302e-12
535,1.620030481382936e-11
536,2.4262078260824228e-11
537,9.631465478588966e-12
538,4.336681047352712e-12
539,4.280948237848281e-12
540,1.387471261651992e-11
541,2.4615863942817258e-11
542,1.529701542195496e-11
543,6.093233166639101e-12
544,7.877696888698973e-12
545,1.3105939620903876e-11
546,8.025386801115496e-12
547,1.5139047719296794e-11
548,7.905238312541479e-12
549,1.2078031321432936e-11
550,1.0506686513446507e-11
551,5.4847459253835344e-12
552,7.296696047633476e-12
553,1.3662392231916458e-11
554,4.3607304027407725e-12
555,5.989197662424854e-12
556,2.754738676451689e-12
557,1.056858055362187e-11
558,1.082390563017263e-11
559,6.336372543534004e-13
560,5.965592713345815e-13
561,9.381113347470065e-12
562,8.266538435069517e-12
563,1.550510455052202e-11
564,1.1474761129471753e-11
565,7.235428701507873e-12
566,1.476669381456143e-11
567,4.485963194782365e-12
568,1.3717404114746989e-11
569,7.178333326647991e-12
570,1.1541226066143352e-11
571,1.307072564572848e-11
572,9.562230688451897e-12
573,3.962462636949285e-12
574,9.877735754316352e-12
575,1.0308339128913409e-11
576,6.38094324737497e-12
577,5.2069587099888985e-12
578,7.524262592901018e-12
579,6.972637322813548e-12
580,1.8419236733531503e-11
581,3.856207804034273e-12
582,3.2446517788986078e-12
583,5.447524760233877e-12
584,5.2856110987964974e-12
585,1.4861137760682705e-11
586,9.335680169106718e-12
587,1.465836549320889e-11
588,1.178741395382767e-11
589,7.016159759665741e-12
590,3.950335978994575e-12
591,1.0753011123108505e-11
592,1.2196428999845833e-11
593,1.0172364936210473e-11
594,5.867480185810752e-12
595,6.9835761574544905e-12
596,1.108976745818001e-11
597,1.5331431645085472e-11
598,9.414334843417324e-12
599,1.0879754146000757e-11
600,2.7754267448316246e-12
601,5.157493200458696e-12
602,1.1101404850847867e-11
603,7.854052516078364e-12
604,4.5236903814919585e-12
605,5.481438740362005e-12
606,4.985679451249764e-12
607,1.0006746141053594e-11
608,7.878472154963415e-12
609,1.4138383853096261e-11
610,1.083979934124743e-11
611,1.9845947104163728e-11
612,1.1810793514344226e-11
613,1.6531972976326338e-11
614,1.934473484076888e-11
615,9.490345701324693e-12
616,8.379037051026112e-12
617,9.745358769130547e-12
618,2.8139629902238823e-12
619,1.2452166553298791e-11
620,5.823231577264453e-12
621,7.002175487651507e-12
622,1.584168355913111e-11
623,1.3435666080118588e-11
624,7.856882403552965e-12
625,1.509762385386184e-11
626,5.1798600592253355e-12
627,9.120790808522737e-12
628,5.2067034506390495e-12
629,1.0966859204961353e-11
630,4.657248563997667e-12
631,1.627881316714759e-12
632,1.1885565625700976e-11
633,3.083980507337507e-12
634,7.184612613517996e-12
635,6.915345071450505e-12
636,4.279446090163493e-12
637,7.290287104549446e-12
638,7.133383379872399e-12
639,1.0873174332073103e-11
640,7.207807803428717e-12
641,2.031394582792133e-11
642,7.0671882845291e-12
643,1.0391120036087539e-11
644,3.8283841258690605e-12
645,2.0106973551102365e-11
646,2.9573373485329076e-12
647,7.574887724772528e-12
648,3.809338320807905e-12
649,1.4706508913570875e-11
650,1.4170497507242271e-11
651,4.276673374444729e-12
652,2.4035742224495494e-13
653,2.364648579316188e-12
654,9.716938628850362e-12
655,1.2535104799935166e-11
656,1.4172265496726441e-11
657,1.10543532851873e-11
658,4.0161309774825115e-12
659,2.6514106760820604e-12
660,1.242520277969645e-11
661,9.457222441948755e-12
662,2.8675687660185248e-12
663,1.2538427961935475e-11
664,1.1799431132541557e-11
665,1.1741552652465209e-11
666,1.3508761903096361e-11
667,1.2420454081203113e-11
668,1.121839439539973e-11
669,9.533234945777962e-12
670,9.876833529054856e-12
671,9.914724764413359e-12
672,1.0236936254657497e-11
673,6.207523104720458e-12
674,3.4602557456038105e-12
675,1.0317030906070641e-11
676,8.2644629102748e-12
677,7.679567016129361e-12
678,7.98704219451255e-12
679,4.923762953926533e-12
680,1.3586183245654659e-11
681,8.603949414581697e-12
682,1.2906628410869687e-11
683,7.483903116959502e-12
684,7.591813660400077e-12
685,4.122063406827348e-12
686,9.384436527116531e-12
687,1.0854343609228672e-11
688,4.37286403647649e-12
689,9.97649011014944e-12
690,6.515892578656802e-12
691,3.6084613869170325e-12
692,3.463759732920835e-12
693,1.0064298188665813e-11
694,8.07808708185181e-12
695,1.1706205381495937e-11
696,7.374095102637441e-12
697,9.126297869040058e-12
698,5.1978888918431614e-12
699,4.790337844482156e-12
700,9.818567704505724e-12
701,1.1730745951316544e-11
702,1.1336325489967971e-11
703,1.1447153230339613e-11
704,7.638718811242432e-12
705,1.2839649090165784e-11
706,1.3653541905059887e-11
707,1.2496469925959716e-11
708,7.0735036479928505e-12
709,2.1562720905417754e-12
710,7.568497136065232e-12
711,7.869439373689628e-12
712,5.151037412965263e-12
713,7.460806409553262e-12
714,2.5388104472937623e-12
715,1.6087011575121722e-11
716,2.0647726006635465e-11
717,7.269497621843156e-12
718,1.1584727821881825e-11
719,4.9872545328211764e-12
720,1.2040408615696026e-11
721,7.55611914314686e-12
722,2.4091536095304258e-12
723,3.959234449782688e-12
724,2.0291536142141187e-12
725,1.2384814803374219e-11
726,2.4073784316652486e-12
727,5.223591447523348e-12
728,7.952493729482749e-12
729,1.1040793364236936e-11
730,6.1789869546137315e-12
731,4.543148616918448e-12
732,1.0198202487338095e-11
733,7.850824517705956e-12
734,6.323823291561127e-12
735,1.0984174422465758e-11
736,3.2704836735981556e-12
737,4.66808009085029e-12
738,8.274804250285941e-12
739,1.4020628738310784e-11
740,6.555050566055962e-12
741,6.740683941876289e-12
742,2.9738240488273853e-12
743,8.265687596387684e-12
744,5.878663917556923e-12
745,3.4967174654546284e-12
746,2.295914204471451e-12
747,1.459367680483518e-11
748,1.6416256319322442e-11
749,3.3380012432494703e-12
750,4.200862675987869e-12
751,8.39906058304435e-12
752,1.0394881362923748e-11
753,4.661515988875601e-12
754,1.3403708356738511e-11
755,2.312630211671689e-12
756,1.7383159339100485e-12
757,7.701600924535946e-12
758,2.628116103151896e-12
759,1.889933948477169e-11
760,0.13298454765916684
761,3.034119941173341e-12
762,1.2149270505323735e-11
763,3.949780486203029e-12
764,1.921332687037722e-12
765,2.547216846388306e-12
766,5.923004583009261e-12
767,2.885809882926974e-12
768,1.0988664816814214e-11
769,1.180375030123603e-11
770,4.769141969820264e-12
771,4.5967035745215076e-12
772,4.1645127714526125e-12
773,6.090010960626124e-12
774,1.1068669764768558e-11
775,1.1120729952179266e-11
776,1.1916669464278877e-12
777,1.7544600956045963e-11
778,9.027713136560557e-12
779,6.090160163545242e-12
780,1.119492594372646e-11
781,4.485963194782365e-12
782,1.2467294625467734e-12
783,4.7236129552200444e-12
784,1.0607484022052297e-11
785,1.312304529774828e-11
786,3.769553778159606e-12
787,8.186188972344299e-12
788,1.4222782580371088e-12
789,1.7743050656732192e-12
790,6.152775632575415e-13
791,1.2095524933999734e-12
792,1.7074537784576947e-11
793,4.48622691755132e-12
794,1.043043223139906e-12
795,5.776025668272026e-13
796,8.607838565956863e-12
797,6.682027125594053e-13
798,7.43663276545652e-11
799,7.886719166335374e-12
800,5.79443081346354e-12
801,1.8380431315964698e-11
802,3.0284852782915054e-12
803,6.9949433976967055e-12
804,6.95234468506847e-12
805,1.0963810827573574e-12
806,1.019399856960367e-12
807,9.261076817618682e-12
808,1.3139268639044612e-12
809,2.4679050101801595e-12
810,6.41408713380263e-12
811,8.014608895431031e-13
812,7.39422294744095e-12
813,1.1089222778519074e-11
814,1.036348660588788e-12
815,9.974512700068497e-12
816,2.294039818718816e-12
817,5.887079030587939e-12
818,4.948928600190864e-12
819,1.2665340816438363e-12
820,1.2818281160674881e-12
821,3.918404942511031e-12
822,9.373043586016738e-12
823,1.0884044072441087e-12
824,6.150855283289306e-12
825,1.101606601771693e-11
826,8.052001604883964e-12
827,1.3092871377704143e-12
828,7.554288246539157e-13
829,7.97534984030201e-13
830,6.199744344724798e-12
831,5.934787765923878e-13
832,4.292573988448866e-12
833,7.347997691021499e-13
834,1.1561643805213699e-12
835,1.1422228802851098e-12
836,5.463774095849407e-13
837,1.1422228802851098e-12
838,1.863179991339892e-13
839,5.65110739572551e-12
840,8.493039037521802e-12
841,8.554744872213736e-12
842,8.877585319438293e-12
843,1.5863195993656642e-12
844,4.4553069375168116e-12
845,4.4710625762934096e-12
846,4.736342427961008e-12
847,7.470718510358556e-12
848,1.1517647939629703e-11
849,5.977149322382068e-12
850,1.1197853902424511e-11
851,8.295832197112372e-12
852,1.3227174231354816e-12
853,9.549787040024116e-12
854,8.193655314288711e-12
855,9.295693638656026e-13
856,4.388785585827383e-12
857,9.108701624695446e-12
858,6.050369885510985e-12
859,6.317031921089951e-12
860,2.0629448710005297e-12
861,1.2513647533375733e-12
862,6.759231335274915e-12
863,2.1272406566979904e-11
864,6.563436276621713e-12
865,8.871505703067325e-12
866,9.001234920018427e-12
867,5.19300717566181e-12
868,2.5307429201654394e-12
869,5.684133928014359e-12
870,8.520885359797756e-12
871,5.8806925745348255e-12
872,3.142501271053041e-12
873,9.371615616256817e-13
874,8.158165428385638e-12
875,5.403598508564471e-12
876,1.7152597512318616e-11
877,7.555941702648064e-12
878,6.013142780361763e-12
879,5.7276997129142395e-12
880,2.379815687690609e-12
881,4.243122047025448e-12
882,8.556520518496252e-12
883,9.116648603467143e-12
884,4.255809145450991e-12
885,1.2011622987907746e-11
886,7.084438802660881e-12
887,3.535643194877202e-12
888,4.050099788598711e-12
889,6.257989069294368e-13
890,8.938366166218016e-12
891,5.804520600005286e-12
892,3.6194061758498267e-12
893,5.214750184528997e-12
894,6.545653174723844e-12
895,3.702767141886209e-12
896,7.819915678552826e-12
897,5.060427118379946e-12
898,3.693918368101511e-12
899,2.428062350146827e-12
900,4.492377849873245e-12
901,1.2752958803101088e-12
902,3.415749055138311e-12
903,6.257989069294368e-13
904,8.024334374041495e-12
905,1.1236022534853512e-12
906,4.794842211732397e-12
907,4.547073584467374e-13
908,2.870485109639008e-12
909,8.352867387164756e-12
910,2.770451011035025e-12
911,1.1907891202865413e-11
912,7.524810265427678e-12
913,7.025547461558793e-12
914,6.4349396160536085e-12
915,1.1209445694672437e-11
916,3.685703844932503e-12
917,6.579485717061405e-12
918,7.187815343534207e-12
919,3.5986493752000314e-12
920,9.677590670601511e-12
921,3.9877074370453955e-12
922,5.257416105675177e-12
923,1.1069475153745997e-11
924,4.090337836799192e-12
925,4.677385654888707e-12
926,1.348694109538911e-11
927,4.089003979652074e-12
928,1.1465220695130832e-12
929,2.5294190042469167e-12
930,2.443226759665754e-12
931,7.043041253881494e-12
932,1.284242126644651e-12
933,6.952152180044459e-12
934,8.396264913956936e-12
935,6.379654784145422e-12
936,3.9971279987465794e-12
937,1.6852170977122916e-11
938,6.544896994389497e-12
939,9.514160157644784e-12
940,9.308079441980882e-12
941,1.3706362976169325e-11
942,4.058660443482372e-12
943,6.755567312420064e-12
944,4.351309482384258e-12
945,7.363945515178558e-12
946,1.8617533656040737e-11
947,3.019759391947254e-12
948,1.053516594513298e-12
949,7.952378182831957e-12
950,1.2491782852414013e-12
951,1.1906922802067472e-11
952,3.186572834823217e-12
953,2.9310728724242747e-12
954,6.0978494636098995e-12
955,8.715665544675292e-12
956,5.277554103137873e-12
957,2.908418026151771e-12
958,7.63479568428907e-12
959,3.465086554086034e-12
960,9.12303633427186e-12
961,7.967530260241529e-12
962,7.408053179264069e-12
963,1.2038766631254404e-12
964,6.496866480581666e-12
965,3.6447427241337796e-12
966,7.649897490924846e-12
967,8.280216739651795e-12
968,1.112988606677509e-12
969,6.5508684199265126e-12
970,1.213309246453377e-12
971,3.4896114373685022e-12
972,4.2630982861090406e-12
973,4.050558056837655e-12
974,6.144770739665855e-12
975,8.242619563364557e-12
976,4.994809587317608e-12
977,1.1785209767410866e-12
978,0.1316049294890393
979,5.15320065590433e-12
980,7.470904073661435e-12
981,5.693248413757219e-12
982,5.052959790169983e-12
983,7.583545453605206e-12
984,4.915155365143799e-12
985,8.334087674735872e-13
986,8.12628169452982e-12
987,3.3568244048489242e-12
988,6.665994023906986e-12
989,1.369687821276421e-12
990,8.137058561787447e-12
991,2.7699341462444737e-12
992,6.3539806946876885e-12
993,8.566296929671363e-12
994,1.0682140504073102e-11
995,3.562104587230059e-12
996,2.882132123192145e-12
997,2.122665054824765e-12
998,3.4345294533279903e-12
999,5.240976035443657e-12
1000,2.1463429257554687e-12
1001,1.0377216216002128e-11
1002,4.139401360182124e-12
1003,4.925582221763631e-12
1004,6.90032249454985e-12
1005,1.3543359781609531e-12
1006,6.199496025176105e-12
1007,6.4438647587681855e-12
1008,1.1180152390558064e-11
1009,5.722056322896508e-12
1010,5.536270575403237e-12
1011,7.396158828383172e-12
1012,7.84182752667062e-12
1013,2.5334984468206586e-12
1014,3.695669418994535e-12
1015,2.263527270084977e-12
1016,7.56906918959539e-12
1017,5.8377204204808855e-12
1018,6.465138472061571e-12
1019,1.1414704603468166e-12
1020,3.941914877014005e-12
1021,7.556210992693407e-12
1022,5.347680831433966e-12
1023,3.0523867017839788e-12
1024,4.5049030550184414e-12
1025,6.768409333337484e-12
1026,3.275416504866713e-12
1027,3.333184187831804e-12
1028,8.825821058668843e-13
1029,6.350444089041634e-12
1030,5.806829490763915e-12
1031,4.695172168234151e-12
1032,8.514219360901453e-12
1033,5.637768032586402e-12
1034,7.353072717820229e-12
1035,7.645607596447169e-12
1036,3.809493354496785e-12
1037,6.217055895626609e-13
