dst,absolutetrust_score
175,6.167945539809291e-05
176,2.4040301030511864e-06
177,3.107961449830968e-05
178,2.386820060840334e-06
179,6.43126710683642e-05
180,1.0888686109022653e-06
181,6.665558921480082e-05
182,6.52467383825595e-05
183,2.621511701159443e-06
184,4.585703755279174e-06
185,5.791049803308205e-05
186,6.201812170490154e-07
187,0.00016073826475473306
188,8.740449183459809e-06
189,0.00012317871982074784
190,0.00010229121381870963
191,0.00010515427825304629
192,1.702078337548514e-06
193,0.00013228715834911515
194,1.1439403235000984e-06
195,1.0446276449915454e-07
196,1.4058478580685988e-06
197,3.803449433213855e-06
198,3.1546205564991454e-06
199,8.357623769606746e-05
200,5.963524896096342e-06
201,4.390932747200246e-05
202,2.744279141098962e-06
203,3.288959354984648e-06
204,6.218061432881849e-06
205,2.532722288247764e-05
206,7.780314975541876e-05
207,0.0001374322657932655
208,1.7159432531195873e-06
209,0.0001399018528901138
210,1.6160396833198804e-06
211,0.00014534604413647076
212,0.00015873431230574144
213,1.28639536756324e-07
214,1.7322933559022352e-06
215,1.9447163753763185e-06
216,9.126505726337026e-05
217,6.434088970711966e-05
218,7.740577274327473e-08
219,0.0001105187031951219
220,4.200230441874793e-07
221,1.0914345396855513e-06
222,6.352038780334516e-05
223,8.8858048077933e-05
224,2.4246092133710977e-06
225,2.967857847814069e-06
226,2.715012276228615e-06
227,3.8703475772553846e-05
228,3.8678496427296095e-06
229,0.00017747278968550286
230,1.3455156653992969e-06
231,0.00019444939690262686
232,8.97823632198043e-06
233,1.7740166752430844e-06
234,1.9141942766822726e-06
235,2.183227391532401e-06
236,8.948440593469543e-05
237,0.00010903591611566915
238,9.703901172323968e-05
239,1.2788944937365002e-06
240,1.0203799434136132e-06
241,7.89318217344604e-05
242,0.0002893463663590585
243,4.807580872031635e-07
244,0.0001497934468913629
245,0.00011517176778425894
246,3.41281296669641e-06
247,0.00015921102415983654
248,0.00018459117339819902
249,5.7158829411089814e-05
250,0.00010652501813415967
251,9.898046665260425e-06
252,8.035536442178771e-07
253,4.330105102554898e-06
254,2.2796367363828534e-06
255,7.042749183957153e-06
256,8.606242822211366e-06
257,4.609309892668946e-06
258,2.8441955822081817e-06
259,3.987254244734629e-06
260,2.39923922963335e-06
261,6.012568743316544e-08
262,4.183426917059325e-06
263,1.940322842522291e-06
264,8.228285863351888e-05
265,4.548347459577151e-05
266,0.00016723022078617706
267,3.6675447620281626e-06
268,0.0
269,7.434433053719738e-05
270,0.00016668870273818556
271,0.00031374319825199686
272,5.9321070529130696e-05
273,1.363692562585232e-06
274,3.0178805460336847e-06
275,5.881852025136453e-08
276,5.167042010661961e-07
277,0.0001793597789321638
278,3.2816690810953723e-06
279,2.616712722089904e-06
280,3.2403307256473916e-06
281,6.610712312255615e-05
282,5.674737467894805e-08
283,2.322113611964973e-06
284,0.0001506755351026315
285,6.88572275862104e-07
286,0.00027047033400406223
287,3.345722565923485e-05
288,2.0820278227512614e-05
289,3.952982898056554e-06
290,1.790056754573012e-06
291,2.0938410458181588e-06
292,2.175557094808913e-06
293,9.681288945695475e-05
294,2.0759767494319127e-10
295,0.0001385543862415318
296,4.610546455191565e-06
297,1.6457996746015212e-06
298,6.973262934321492e-07
299,9.746889075659424e-05
300,1.3840510515092879e-06
301,3.1326726780144435e-06
302,4.892771080345172e-06
303,9.592943220907976e-08
304,2.6427691250564967e-06
305,0.00015927870589479466
306,0.00013030793935419542
307,5.593324960995795e-06
308,0.0002410202839749149
309,1.767097800874506e-06
310,1.423677945313354e-06
311,2.2532696834936596e-06
312,0.00014082718154272356
313,1.4328821134203745e-06
314,2.226236940033918e-06
315,0.000140047718806234
316,4.101747938966994e-06
317,2.8458620492572854e-06
318,0.00024035977479864415
319,2.1907012617078903e-06
320,1.599123186993373e-06
321,1.926424305391251e-06
322,1.8499615163162063e-06
323,1.6594530017609422e-06
324,2.7455547046479197e-06
325,2.8919054858323747e-06
326,3.1649563539934012e-06
327,1.5263930386540298e-06
328,1.4258502703848043e-06
329,4.757655940906265e-06
330,0.0002632724987034304
331,0.00014821972255864275
332,3.5344567540944724e-06
333,0.0002615561644987482
334,5.602974245895516e-06
335,1.7821617113102258e-06
336,4.1842711776240293e-05
337,1.414485252522497e-06
338,1.817923418479886e-07
339,2.286528489333554e-06
340,2.5093808637930436e-07
341,3.9139293581592123e-07
342,1.0444924453785475e-07
343,5.579245442595808e-07
344,5.536145543887163e-07
345,2.175246504473575e-06
346,8.446211501758119e-06
347,8.96074315050159e-06
348,0.0002319613656823575
349,4.00076294939253e-06
350,0.0001879365026235356
351,1.6630253894282733e-06
352,6.549345609057291e-07
353,9.229998563851868e-05
354,0.0002479476383798288
355,0.00013417476668614822
356,3.732991540361653e-05
357,9.294365778720718e-07
358,1.7591788050176267e-06
359,7.13893086853449e-09
360,3.571000599803322e-06
361,3.107050792667716e-06
362,5.23873872776488e-05
363,2.6310061253454293e-06
364,7.35464244069308e-08
365,1.9680981503787814e-06
366,1.4179016240036794e-05
367,2.7936310596595714e-06
368,3.0028826859983523e-06
369,2.0065756907737024e-06
370,5.758470648734763e-06
371,7.013345346255565e-06
372,2.730432444402497e-06
373,0.00018363926159912223
374,1.0067049818207364e-06
375,5.8778064395832476e-05
376,4.609137990094867e-06
377,2.3631527030553085e-07
378,9.088334917076821e-07
379,0.0001424901857959612
380,6.7567903833232276e-06
381,0.00029769893966954876
382,0.00011004998119643204
383,1.4855990300916573e-06
384,2.175023400924871e-06
385,4.952502679838299e-06
386,0.00024599519117782573
387,1.536887488099782e-08
388,3.6446132812478846e-07
389,6.823496983375884e-05
390,4.349641038645828e-06
391,0.00022053767005252945
392,6.557330540134483e-06
393,1.8921755685400688e-06
394,3.0732867598709775e-06
395,3.5883366704423946e-06
396,4.759466667420376e-05
397,4.321111775860873e-06
398,2.688642639251713e-06
399,1.9592378854723683e-07
400,1.248815779549125e-07
401,3.5681409614338914e-06
402,1.4058258348128502e-06
403,8.628570050751721e-07
404,2.802012688311072e-06
405,1.4400474373935868e-06
406,1.7621663519211674e-06
407,0.0
408,2.5900986024944544e-06
409,0.00014051553319536432
410,3.8186574569499513e-07
411,0.0001662657203124665
412,8.15513717987844e-05
413,2.9445221842355467e-06
414,0.0
415,9.21161908270454e-08
416,7.180461260479985e-07
417,2.9331734630690058e-06
418,4.622612740454334e-07
419,1.0872478649155181e-05
420,2.1284389577316497e-06
421,1.5122457103459155e-06
422,2.527983816597697e-06
423,2.9331145784733327e-06
424,0.00011832091694186385
425,6.876140496361536e-07
426,1.1137939229019362e-07
427,5.408700683094757e-06
428,1.6874223182930169e-06
429,2.6764723395905025e-06
430,1.6947519035359592e-06
431,8.908569238707401e-07
432,1.4657170259881013e-07
433,9.096518670383053e-07
434,9.523729079297552e-07
435,1.6232936842049438e-06
436,0.0004984862407528095
437,2.5225784881365643e-06
438,7.1094741812036976e-06
439,1.3005817430780626e-06
440,2.363093806617989e-06
441,1.9999626057308125e-06
442,8.016465123856197e-07
443,1.4112517607124956e-06
444,3.411523702632887e-06
445,7.663996918089324e-06
446,0.00031068030825749085
447,2.1419620401293442e-07
448,4.3549361115309534e-08
449,0.00014099779965188032
450,2.9466799721222576e-07
451,5.684697517630444e-05
452,7.331604540831383e-06
453,3.757499576600208e-06
454,1.5141062267375789e-06
455,6.802029721456114e-07
456,6.501940607990613e-07
457,8.87539127941731e-07
458,7.591555252578063e-05
459,2.9418436911412658e-06
460,7.193989507739704e-06
461,5.830962390848203e-06
462,3.9646597706862406e-06
463,7.6098220163067545e-06
464,6.111323856942876e-07
465,3.9110232997444074e-08
466,9.170309337961774e-06
467,1.3765031472732022e-06
468,1.1674701717753457e-06
469,0.0
470,9.090285287770046e-07
471,0.0015059074595811434
472,3.7896747562375354e-06
473,0.00014997774644642304
474,2.2714317377687716e-06
475,0.00016922847220166368
476,1.401744834614278e-06
477,5.266800633682511e-07
478,6.616749860462485e-07
479,1.2033729993459276e-06
480,1.54607626607693e-07
481,1.5630477264544182e-07
482,6.029174404712456e-06
483,3.249931921924318e-06
484,4.669894914901244e-05
485,0.00027691976757502224
486,1.8193946228740938e-06
487,3.474641585279146e-05
488,3.4353637279936737e-07
489,0.000265369296140951
490,1.8678418358175282e-06
491,3.7863333526933193e-06
492,3.85672655191876e-06
493,1.6353367952531595e-06
494,0.00026586167361135874
495,6.300037999633121e-06
496,3.958242252502748e-06
497,5.584148938904655e-06
498,9.22509084963524e-07
499,8.088852633753398e-07
500,6.73636018135566e-05
501,1.3013214401726364e-05
502,1.012902949887156e-06
503,0.00019246991971599812
504,0.00022045768649771438
505,0.00019712316604358343
506,2.062282943774555e-06
507,1.8432129798548497e-06
508,0.0002010277679873865
509,7.130975202652115e-07
510,2.729981751410268e-06
511,7.120450668192148e-07
512,0.0001940090117332178
513,3.653808329100384e-06
514,2.4812469719829863e-06
515,2.384434528234804e-06
516,2.372105791156386e-06
517,2.8878881133302424e-06
518,1.4075479148284423e-06
519,1.5366040236909103e-06
520,1.0814882616121353e-06
521,0.0001329206321394136
522,6.462333166193999e-05
523,6.120658402485666e-05
524,7.464092704073437e-06
525,1.8087615853509408e-06
526,2.246929369273823e-06
527,1.0000000000000002
528,1.6848789377039476e-06
529,2.0472137644495225e-06
530,1.7396687995076718e-06
531,3.2252577049174173e-06
532,1.8137957896799682e-06
533,2.05760403599622e-06
534,1.4559052677896827e-06
535,8.064510683665771e-07
536,4.457312321484309e-07
537,3.4097155353337884e-06
538,1.0771878801205526e-06
539,1.2716470812502222e-06
540,4.3165245791071094e-06
541,4.113649186507783e-07
542,7.806063011320341e-07
543,7.333605487613182e-07
544,0.00017056560378399252
545,2.3813761518751936e-06
546,2.6194040926787032e-06
547,3.9668799201665215e-05
548,5.455822269670452e-06
549,7.070213873466159e-05
550,3.88823675612407e-06
551,1.1318995945335818e-05
552,4.6967493095692946e-06
553,8.342906219420606e-05
554,0.0001879354276352922
555,3.719317414248664e-06
556,1.269780636423118e-07
557,8.285062894009929e-06
558,1.254607841413438e-06
559,3.911023299744407e-08
560,0.0
561,0.00019443156505306468
562,1.3222850915805674e-06
563,4.327652162426887e-06
564,0.0001943070205417304
565,4.3620203101005505e-06
566,1.389671624476046e-06
567,8.754379779005571e-07
568,1.5111095492478628e-06
569,1.8356047646907376e-06
570,2.829083650498281e-06
571,4.877757096942689e-08
572,1.5729649059787503e-06
573,3.781946761759647e-07
574,2.3455696589725834e-06
575,3.91393877500849e-08
576,2.155247501472388e-07
577,2.4561893293658663e-05
578,2.4885644731632766e-06
579,5.11581197313042e-07
580,9.392372798013032e-07
581,7.398250072352374e-06
582,0.0
583,5.723007872623588e-07
584,4.176173325852939e-07
585,0.0001042946300565616
586,1.3667286203306302e-06
587,0.00013533212395730335
588,5.725867731068807e-06
589,0.0003193211711452149
590,2.173191979443755e-06
591,4.803382060751026e-06
592,2.1276477077781625e-06
593,1.892640990097915e-06
594,1.2634180922570167e-06
595,1.9569946776691066e-07
596,5.732507520695711e-05
597,4.0322946686577833e-07
598,1.9705027189297884e-06
599,5.229089037710299e-06
600,0.00027394121902700854
601,2.8245114617724146e-06
602,4.125983388691446e-06
603,4.75548870764182e-06
604,1.3111171924919948e-06
605,1.2415976301569207e-06
606,6.105285493773052e-07
607,1.1263219200544721e-05
608,5.266061029875535e-06
609,3.603246056492359e-06
610,1.4308338756572458e-06
611,2.8715304457782545e-06
612,8.384528209449405e-08
613,0.000206792388048228
614,3.956374702160448e-06
615,2.3720383510731385e-06
616,7.815842428427927e-08
617,2.082698787790598e-06
618,2.6069046364954106e-08
619,1.5022650262726393e-07
620,1.864678358991376e-07
621,2.070943436609035e-06
622,7.644021554132476e-07
623,2.0055636514191452e-06
624,1.0050229751910071e-06
625,2.8591775863381066e-06
626,7.576510178118072e-07
627,5.747515738011068e-07
628,4.761711764433521e-08
629,7.120703607103757e-07
630,1.5321787784371438e-06
631,0.0
632,0.00020851995513622727
633,7.4090474113298014e-06
634,3.068940617911219e-06
635,7.380101656335224e-06
636,2.4114023155406563e-07
637,2.1233115003650283e-06
638,6.704445919869361e-06
639,3.1415131665468403e-06
640,1.2117961585396043e-06
641,3.5966075363514326e-05
642,1.2255549410106325e-06
643,5.69714602088238e-06
644,1.257556024130335e-07
645,3.8858653942857445e-05
646,2.105785831602366e-06
647,0.00016417662078618562
648,1.3443569795735943e-06
649,1.619298954619362e-06
650,1.2487787716773902e-06
651,3.4023780140541294e-07
652,1.5640608557227485e-08
653,0.0
654,1.5304896066618105e-06
655,2.248334094254026e-06
656,4.9760801326325354e-06
657,4.580859220946523e-07
658,0.00030338225898314124
659,4.31608879869316e-06
660,4.454797613361897e-06
661,3.4749198631075945e-07
662,4.989145026415048e-06
663,1.1881364885978804e-06
664,9.169893030875576e-07
665,8.85453597650281e-08
666,6.8693956879999876e-06
667,1.3387347597251707e-07
668,2.5192826513411176e-06
669,3.83708307823082e-06
670,3.2057438655021485e-06
671,6.380137691867698e-07
672,0.00037717672124334235
673,2.2141368035648968e-06
674,1.8041162700277833e-07
675,1.7779736799475784e-07
676,1.1928911730102651e-07
677,1.0219379654916936e-07
678,2.3555239070477485e-07
679,1.4087355877906663e-07
680,1.8335774230616357e-06
681,0.00015265288613292813
682,1.9941113290208116e-07
683,0.00031896315564875144
684,0.0003195483184070413
685,3.5829896289036977e-06
686,6.253699869227515e-06
687,7.449447623251138e-06
688,8.50000848754587e-06
689,8.250853994298681e-07
690,1.5770334855040487e-06
691,1.9783853167029265e-06
692,1.1657640180965677e-06
693,0.0002301265620177117
694,8.536093873053021e-05
695,7.667744515948602e-06
696,6.467459143284942e-05
697,3.740987108014536e-06
698,5.654976732756888e-07
699,1.3933902374736277e-06
700,1.4060199750603785e-06
701,5.778869481618415e-05
702,3.36348996522853e-06
703,3.001499394919313e-06
704,2.5874973517223146e-06
705,1.4863056020059661e-07
706,7.008635859090187e-06
707,1.6005310270767583e-06
708,2.8194879998148457e-06
709,2.7072209897405577e-07
710,0.00022737341374338299
711,3.6376589941628578e-06
712,1.728707735563177e-07
713,3.656127163220601e-06
714,4.847839379338963e-06
715,4.7526606357195865e-06
716,5.861767505781101e-07
717,4.4604930726568144e-07
718,1.0175076945087491e-06
719,4.479854773879955e-06
720,7.133341646965538e-07
721,2.3015286139618715e-07
722,8.845226075318799e-06
723,7.729277794363416e-08
724,0.0
725,3.9346997777490514e-07
726,1.4719355798095491e-07
727,4.758750466391459e-07
728,1.1519469476992578e-06
729,1.8439212652051313e-05
730,2.096513614243342e-06
731,3.4116096434606687e-07
732,5.243792298094795e-06
733,1.6442449654802893e-06
734,4.256689097816562e-07
735,1.1922784067949915e-06
736,1.0481090957928987e-06
737,4.1564704536722615e-06
738,6.462240542761403e-06
739,1.842342787479315e-06
740,7.1759278275853764e-06
741,5.230985099755579e-06
742,1.67094634511718e-06
743,1.4651017482350791e-06
744,2.037896452902628e-06
745,1.7931426338398702e-07
746,3.3067548109371564e-06
747,2.315065936260568e-06
748,0.00019573079189908848
749,5.003968617159507e-07
750,1.6899967258101298e-06
751,5.361779917267851e-06
752,5.903160470260595e-06
753,9.085802254913069e-06
754,4.2239589754007796e-05
755,1.913926583185837e-06
756,3.1824373906445545e-06
757,1.6745275420298187e-06
758,4.578703802871162e-07
759,1.056857390075665e-06
760,1.0
761,3.042306337895325e-06
762,7.124472149023058e-07
763,1.331957020338235e-06
764,0.0
765,7.660101624654538e-07
766,4.817307077443785e-07
767,0.0
768,0.0001564833936227788
769,0.0003092423755519586
770,1.4244761674130316e-06
771,1.0288179832342655e-06
772,2.8618276275978014e-06
773,8.337886422981636e-07
774,0.00019052000615459074
775,3.153444084551833e-06
776,3.055103992697984e-07
777,0.0003115451198928444
778,1.0761316684454115e-06
779,1.6564067894433765e-06
780,1.5865258197856404e-07
781,6.565784834254178e-07
782,1.6833414703771685e-07
783,1.6797074857499508e-06
784,2.998887374973395e-06
785,2.138329018116442e-06
786,6.827940641180579e-07
787,0.0002005440384800996
788,1.1413362797170003e-07
789,1.8127874528211256e-08
790,4.2260241211290645e-08
791,6.728905058534853e-08
792,3.165771141669097e-07
793,1.0294867366482062e-06
794,0.0
795,0.0
796,2.953862757943837e-06
797,0.0
798,5.956973600014792e-05
799,4.459560372516801e-06
800,2.656127518640465e-06
801,3.9405708415569736e-05
802,6.954189645428518e-06
803,6.970336741896379e-07
804,0.00035676502159404946
805,0.0
806,1.3442212849749432e-07
807,5.8607867478350095e-05
808,1.00114491380736e-07
809,1.0831859335178467e-06
810,9.030566301461653e-07
811,4.6344800713455066e-07
812,1.5721524406751621e-06
813,5.4925213953560335e-06
814,1.2124593623725674e-07
815,1.3727616520107226e-06
816,0.0
817,8.165649209289216e-07
818,2.125407298828944e-06
819,2.7736134022194824e-07
820,0.0
821,3.616505705515346e-07
822,1.5215864014750257e-06
823,7.307158750944905e-06
824,2.3147764147795346e-06
825,4.027373444531932e-06
826,2.0614159394499407e-06
827,1.168065934073668e-05
828,1.4369274129864418e-07
829,2.973603110209309e-08
830,2.4724906591424944e-06
831,2.6414241763045855e-07
832,2.5161786252203815e-06
833,6.674338129619977e-08
834,2.1789450956045436e-07
835,0.0
836,0.0
837,0.0
838,8.928304087694438e-07
839,3.85485409370275e-06
840,2.757457616446334e-06
841,3.895346812531214e-06
842,2.5153715098695958e-06
843,0.0
844,1.4760612200898053e-06
845,2.641559716643394e-06
846,0.00017257474652828506
847,1.3364863381744528e-06
848,2.7551583603499644e-06
849,1.6730306578578034e-07
850,3.1700106028216476e-06
851,1.3397797320783252e-06
852,2.4057603443151747e-06
853,1.616487255452132e-06
854,5.7209202955455555e-06
855,1.1479909473713117e-07
856,1.1174263952890897e-07
857,1.989451586466543e-06
858,7.340539497386472e-08
859,4.625438217961703e-07
860,1.4199493808091343e-06
861,1.6306726039066965e-07
862,7.027666683994468e-07
863,9.375996976220684e-07
864,9.917578837920158e-08
865,9.681754613555454e-07
866,7.107585811871514e-07
867,5.658086558689847e-08
868,1.3534375048677562e-06
869,0.00010506533641054871
870,2.9575354446500244e-06
871,0.0002044736674429046
872,9.246273651323171e-07
873,0.0
874,1.8152329095994783e-06
875,5.394380547527128e-06
876,2.3412842588406393e-06
877,8.94716729355584e-05
878,1.4294507096679031e-06
879,2.787853223172508e-06
880,5.233730667817141e-08
881,1.978631592853295e-07
882,2.68048548785115e-06
883,5.423343303970219e-06
884,2.1852664258711446e-07
885,5.8062959633544816e-05
886,4.21340498205172e-06
887,1.0704291131558004e-07
888,7.701417848571465e-07
889,0.0
890,1.3489960865886558e-06
891,3.1138244062978786e-06
892,0.00012967902013299093
893,1.6390416625342339e-06
894,1.5578336225277965e-06
895,5.219141144747473e-06
896,1.1207821643106824e-06
897,9.580566249777432e-07
898,2.547869314636403e-06
899,5.516144735467601e-06
900,3.979037644314786e-06
901,0.0
902,1.8163665390505712e-06
903,0.0
904,1.3603051841847962e-06
905,1.4997215747364565e-06
906,1.1427174695864613e-06
907,0.0
908,1.366025858913554e-06
909,2.236537905728078e-07
910,5.397288799217302e-06
911,8.461378326526804e-07
912,4.1175541355588386e-07
913,3.735169873973371e-06
914,1.3539403417103853e-06
915,0.00019095018415701587
916,9.472482819900438e-07
917,0.0003064542984652672
918,3.6552117594468532e-06
919,0.0
920,1.7789910482006633e-06
921,2.245324752509341e-07
922,3.0986509264232308e-06
923,9.240107773496744e-09
924,0.0
925,8.374413530692693e-07
926,2.723133709542106e-06
927,1.8051519842555198e-07
928,0.0
929,1.2262400451966772e-07
930,3.13232052250143e-08
931,1.2941353034264865e-06
932,1.4444789979862043e-06
933,7.891463105633402e-07
934,2.210112781013841e-06
935,1.1213611187406458e-06
936,1.8077664172216552e-08
937,4.36928607951107e-05
938,2.7695475130099694e-06
939,1.378949353465906e-06
940,2.1205977120592562e-07
941,0.0002785124600072939
942,0.00042107293929589186
943,0.0004137108074641636
944,7.116218130257085e-06
945,8.343135303569368e-07
946,2.5204590899691564e-06
947,1.8502608091025777e-06
948,4.631164260673838e-07
949,2.1100963585467395e-06
950,4.799313407140493e-07
951,3.972067550342219e-06
952,2.634890237737747e-07
953,7.024231098300099e-07
954,1.9751588913397418e-06
955,3.093508663268787e-06
956,1.59579689122713e-06
957,2.6303606406060633e-06
958,2.071849108095473e-06
959,8.693433581255741e-07
960,4.702935117527744e-06
961,0.00011153981145477092
962,0.00010536674657002453
963,3.3683385749805796e-07
964,6.910175996883308e-07
965,2.813984504030155e-07
966,4.308546754283184e-06
967,4.906730015352334e-06
968,1.161814852725239e-07
969,3.3632093623807436e-06
970,0.0
971,9.451269726338272e-07
972,1.2968966556686038e-07
973,2.346671668174597e-06
974,3.590162914894013e-06
975,1.2185937504917162e-06
976,6.997843607096547e-07
977,0.0
978,1.0
979,1.052556076685842e-06
980,5.294599345959653e-06
981,0.0001306518153309888
982,6.913447736681336e-07
983,3.0518594220128088e-06
984,1.0089406093036402e-06
985,1.229195659081569e-07
986,0.0002566051470242673
987,0.000754065728340886
988,2.375522419198556e-06
989,1.9383903712006675e-06
990,1.4113199772634491e-06
991,2.537229856597068e-07
992,7.033133462095657e-06
993,7.639464419078553e-06
994,9.212089535775827e-07
995,8.856305504122001e-06
996,1.6398466012677021e-06
997,3.8029117239748015e-07
998,8.43006553080818e-06
999,6.595421955024744e-06
1000,1.3799825660758334e-07
1001,2.6303644595163066e-06
1002,3.848739942373754e-06
1003,2.3375460790965156e-06
1004,4.930051578136539e-06
1005,3.272584862323648e-07
1006,1.1270922855124264e-07
1007,1.1932693902394696e-07
1008,1.1277934027635469e-07
1009,0.0002562298181257791
1010,6.303346245900385e-07
1011,6.565136503898013e-07
1012,7.993312535579011e-08
1013,1.2470302187817332e-07
1014,3.5019046031048037e-07
1015,2.6000428969688603e-07
1016,8.471165006317217e-08
1017,4.35083217178873e-07
1018,9.685433985084768e-07
1019,0.0
1020,1.7239607975105538e-05
1021,0.0005070306702786409
1022,1.034418475957726e-05
1023,5.4029430894831725e-06
1024,3.4941664874325154e-07
1025,1.5482658743585522e-06
1026,4.141173382321966e-07
1027,2.730972865281876e-07
1028,0.0
1029,5.039671958324428e-06
1030,1.0929363600361667e-05
1031,2.7399373005904777e-06
1032,3.1310250428170198e-06
1033,0.00010869861298470395
1034,5.268116793775088e-06
1035,2.0474460181454182e-05
1036,6.93712260347989e-06
1037,2.832648259228059e-08
1038,8.689041540929011e-05
1039,2.8821804263848008e-06
1040,1.4581907422867488e-06
1041,7.995580699947663e-05
1042,8.211589100950577e-06
1043,5.643183726534157e-06
1044,2.1657665819992357e-07
1045,3.884111141338186e-06
1046,8.169041561303655e-07
1047,2.5824660453976873e-06
1048,4.640611349720096e-06
1049,7.496124866175658e-08
1050,2.879818993733703e-07
1051,2.0035294285937176e-06
1052,3.1605058059478057e-07
1053,5.322742300734863e-07
1054,3.1996224846575793e-06
1055,1.4965690880547705e-06
1056,2.4960176543187116e-06
1057,1.5447533269413565e-06
1058,3.1264818615416494e-06
1059,0.00031564855298483704
1060,7.16726429964959e-06
1061,5.974248205759587e-06
1062,2.6211907600049703e-06
1063,4.966351005866802e-07
1064,3.2386929704890566e-06
1065,2.3747298795723575e-06
1066,1.9721823255043955e-07
1067,9.4529338662648e-06
1068,4.0383000261145585e-06
1069,1.3664691344721754e-06
