dst,absolutetrust_score
4923,3.942698513823061e-05
5013,3.639892290490501e-05
3880,3.451634603621487e-05
3527,3.445207731251858e-05
2555,3.406944879554195e-05
4254,3.3067264433031814e-05
3207,3.29289049255233e-05
4197,3.263640771457456e-05
2889,3.260772175954267e-05
3189,3.229985720331232e-05
2966,3.224603802854794e-05
3776,3.158214982499392e-05
4728,3.130133930143194e-05
3434,2.8610343824456616e-05
887,2.8610343824456616e-05
765,2.8610343824456616e-05
1910,2.8610343824456616e-05
1537,2.8610343824456616e-05
612,2.8610343824456616e-05
5984,2.8610343824456616e-05
2207,2.8610343824456616e-05
2557,2.8610343824456616e-05
5913,2.8610343824456616e-05
2615,2.8610343824456616e-05
5972,2.8610343824456616e-05
1909,2.8610343824456616e-05
3620,2.841107343932765e-05
5226,2.666537800417184e-05
5244,2.666537800417184e-05
3489,2.6591744412311236e-05
2363,2.638756505423417e-05
145,2.625100647030747e-05
442,2.625100647030747e-05
5418,2.625100647030747e-05
511,2.625100647030747e-05
74,2.625100647030747e-05
9,2.625100647030747e-05
71,2.625100647030747e-05
8,2.625100647030747e-05
247,2.625100647030747e-05
165,2.625100647030747e-05
311,2.625100647030747e-05
505,2.625100647030747e-05
431,2.625100647030747e-05
2825,2.6101214399929877e-05
3168,2.5564930446252493e-05
3884,2.530226314343794e-05
4172,2.4810507537606457e-05
2600,2.4774772871909e-05
3766,2.4614689850458785e-05
2303,2.39527877560863e-05
2045,2.2522478941210932e-05
3545,2.2353856199505278e-05
4444,2.221255927358249e-05
3649,2.2059145919009003e-05
5075,2.14799177053469e-05
4060,2.123359755906178e-05
2597,2.118078691901689e-05
2598,2.118078691901689e-05
4322,2.0921305726141646e-05
4755,2.0920014435311036e-05
4615,2.0876263109278462e-05
88,2.0692701189551695e-05
3429,2.0683545220175124e-05
4437,2.028665319778006e-05
4709,2.0077290045475052e-05
2865,1.999407577252543e-05
4729,1.9959126701599394e-05
1667,1.9787280630865072e-05
2823,1.9619006816200632e-05
1953,1.9590715943269276e-05
946,1.9454768304186412e-05
4308,1.9410717355394354e-05
4648,1.9211092847183e-05
4107,1.911781853374302e-05
4857,1.900454809573599e-05
198,1.8822346967378372e-05
34,1.834085829968839e-05
2725,1.8054664754232597e-05
4398,1.7299534806153405e-05
4075,1.6854235613062086e-05
3047,1.5767058864973632e-05
1316,1.5452713352907977e-05
619,1.5420957125148274e-05
2635,1.5264398682445105e-05
1764,1.5186470218574076e-05
3136,1.4926564088379203e-05
2607,1.4615289844022433e-05
699,1.4507130336815564e-05
1902,1.4506388598864853e-05
2108,1.4503909354113733e-05
1794,1.4457296085757123e-05
910,1.4385224810708671e-05
1223,1.4383339609531817e-05
280,1.4365255512917684e-05
2011,1.4345282192871286e-05
594,1.434030185276598e-05
741,1.4337819038396948e-05
751,1.4335956134145148e-05
1533,1.4328832687873632e-05
2571,1.4152540875756653e-05
2572,1.4152540875756653e-05
2573,1.4152540875756653e-05
3453,1.3765880079058449e-05
438,1.372124390478906e-05
3735,1.3643702125919596e-05
1750,1.3603516256731407e-05
5217,1.3451084582810627e-05
3110,1.3447540518789768e-05
4440,1.3411834077218434e-05
4659,1.3358020520719726e-05
1480,1.3314365515238287e-05
773,1.3306159058320015e-05
4203,1.3283576361354132e-05
138,1.3264763175858344e-05
31,1.3242615179121297e-05
5925,1.3204735445883685e-05
47,1.3202345428122443e-05
677,1.3197456976819479e-05
234,1.3170704245893846e-05
271,1.3160227969834399e-05
410,1.3123312416630309e-05
37,1.303019063725274e-05
4562,1.2955691269875845e-05
5219,1.2790954546966488e-05
4765,1.2790954546966488e-05
4848,1.2790954546966488e-05
2284,1.2608581112835959e-05
3830,1.2603622481738345e-05
874,1.255033999954756e-05
4382,1.2376360725226851e-05
2322,1.2366561765546085e-05
41,1.2154065983003391e-05
1527,1.1525551753423712e-05
2614,1.1511698489909867e-05
4635,1.0884874355752915e-05
3988,1.0779616599030828e-05
620,1.0674989081197295e-05
2632,1.0379180045135144e-05
4649,1.0300967892367424e-05
4956,1.0298565644981185e-05
1833,1.0132523967409239e-05
1838,1.0105298059103773e-05
1301,1.008836108947425e-05
506,1.0032939258822762e-05
2829,9.936268721948428e-06
219,9.930211510580085e-06
3015,9.919643806330216e-06
4124,9.917136743827047e-06
2013,9.739790271216149e-06
3020,9.720999259098713e-06
744,9.673997017811947e-06
4384,9.640487078384178e-06
4264,9.609158630099723e-06
2512,9.608102318199493e-06
3903,9.538614697732332e-06
5591,9.215401800764371e-06
569,9.128312941743336e-06
2761,9.094297744914727e-06
76,8.989491070434435e-06
1369,8.893702972748396e-06
1389,8.892087267047417e-06
5,8.881498784836591e-06
3641,8.870981414605363e-06
567,8.869071619709293e-06
1134,8.805718332834148e-06
119,8.798769944948595e-06
3916,8.760564856659167e-06
2647,8.681250671170951e-06
5636,8.497252883243773e-06
2378,8.467244963900588e-06
3405,8.454475938343123e-06
2861,8.296580726816005e-06
3160,8.205058666695703e-06
1275,8.137123824142348e-06
56,8.059173468197001e-06
2155,8.054490833055379e-06
2048,7.951722375573468e-06
54,7.935884239924089e-06
432,7.814479478899569e-06
2549,7.77761568589136e-06
5242,7.762908855018776e-06
4942,7.7029773346744e-06
2567,7.670470258265502e-06
534,7.615977051724366e-06
591,7.60786666149036e-06
4003,7.60289447997329e-06
5088,7.599659840083813e-06
5089,7.599659840083813e-06
4001,7.593343669733809e-06
3319,7.539282051974888e-06
2570,7.511755627000163e-06
605,7.480128647269771e-06
579,7.4790278349640606e-06
2158,7.4627296992763606e-06
3628,7.461882606788174e-06
1447,7.386895393531681e-06
2071,7.369157680096211e-06
2224,7.361755791629249e-06
4076,7.340807107885327e-06
2630,7.3324421179885235e-06
475,7.310153136000884e-06
2411,7.3072220936324665e-06
593,7.26203859438788e-06
2672,7.244089426263864e-06
4833,7.217229067779089e-06
3452,7.165710868645908e-06
4584,7.1161035733530405e-06
5085,7.111549582184755e-06
5165,7.111549582184755e-06
4994,7.111549582184755e-06
5151,7.111549582184755e-06
5122,7.111549582184755e-06
3886,7.095001593694378e-06
4897,7.095001593694378e-06
4938,7.095001593694378e-06
4261,7.095001593694378e-06
4253,7.0813854441527995e-06
2341,6.990398523159221e-06
1520,6.93008289860954e-06
3417,6.803891335523581e-06
486,6.781724549762013e-06
4583,6.772449081199837e-06
4685,6.740336362778062e-06
2711,6.732804315420639e-06
3013,6.7271359486192725e-06
101,6.725781737102544e-06
1618,6.7191619710834855e-06
356,6.706840265360683e-06
1526,6.651240794969132e-06
139,6.649684517094606e-06
5497,6.6307371339757165e-06
4271,6.6307371339757165e-06
4333,6.6307371339757165e-06
4312,6.6307371339757165e-06
4629,6.6307371339757165e-06
4533,6.6307371339757165e-06
4262,6.6307371339757165e-06
4307,6.6307371339757165e-06
5494,6.6307371339757165e-06
4796,6.6307371339757165e-06
5052,6.6307371339757165e-06
4797,6.6307371339757165e-06
4804,6.6307371339757165e-06
4961,6.6307371339757165e-06
4805,6.6307371339757165e-06
4647,6.6307371339757165e-06
4813,6.6307371339757165e-06
3086,6.630690208347331e-06
903,6.596378705294096e-06
861,6.5869667752264e-06
2136,6.573881190273861e-06
5504,6.567273737719217e-06
2568,6.531402103641069e-06
2123,6.5259577118536655e-06
4778,6.517675573544762e-06
4881,6.5096824705304974e-06
4825,6.478927771620505e-06
4828,6.472369194439977e-06
3040,6.450512135306662e-06
2087,6.438201046592192e-06
4238,6.356610524906652e-06
3653,6.221628754561186e-06
1886,6.201045232731728e-06
5612,6.200658091155491e-06
3349,6.02700133542539e-06
5064,6.014198540456933e-06
2006,5.997978688599427e-06
5917,5.9693592793280814e-06
3120,5.957643459723349e-06
3924,5.9169267193491395e-06
3465,5.911750805567983e-06
516,5.911586732723134e-06
1923,5.910258651920211e-06
791,5.9050758913682665e-06
464,5.859172729021455e-06
68,5.8425668297241205e-06
1593,5.839160661499885e-06
2484,5.825024477262869e-06
120,5.818419003477108e-06
518,5.809333279766563e-06
3273,5.797725202360912e-06
755,5.7895309024590096e-06
1986,5.777735822804426e-06
1226,5.7608174821471276e-06
32,5.750826790710267e-06
2201,5.713797500161693e-06
3487,5.711427443514616e-06
3923,5.6692910032050275e-06
1727,5.531319982150119e-06
111,5.484026872552154e-06
1922,5.44079586604275e-06
4291,5.440024133902474e-06
1944,5.389355841071123e-06
324,5.332139912052156e-06
2219,5.315531360288177e-06
160,5.2404531125532525e-06
199,5.235996556900735e-06
853,5.228190408993286e-06
114,5.222611759215296e-06
2176,5.220018684303803e-06
1984,5.200354939901079e-06
308,5.186695534603887e-06
1525,5.178628953717534e-06
905,5.1532543927633995e-06
421,5.135557815495924e-06
4265,5.093102590010444e-06
4008,5.0898723887995665e-06
330,5.088544525491322e-06
3210,5.083728783781521e-06
2016,5.066856686269298e-06
4814,5.058775605545064e-06
2014,5.053641660140308e-06
1095,5.051916000346422e-06
1674,5.001793867112256e-06
3863,4.957348100378372e-06
2221,4.9409703465167295e-06
2589,4.92110550379306e-06
4030,4.886400427369762e-06
2175,4.868007763630475e-06
3470,4.861307491310994e-06
2569,4.821772176914188e-06
4559,4.802189330129943e-06
5119,4.72369199592377e-06
4532,4.71824303403523e-06
4989,4.706824143407954e-06
4978,4.706824143407954e-06
5035,4.706824143407954e-06
4263,4.706824143407954e-06
5208,4.706824143407954e-06
4347,4.706824143407954e-06
4455,4.706824143407954e-06
4218,4.706824143407954e-06
4303,4.706824143407954e-06
4873,4.706824143407954e-06
5279,4.706824143407954e-06
4623,4.706824143407954e-06
5838,4.706824143407954e-06
4845,4.706824143407954e-06
3499,4.698350671372104e-06
4585,4.698350671372104e-06
4802,4.698350671372104e-06
4794,4.698350671372104e-06
4652,4.698350671372104e-06
2046,4.670864378724152e-06
192,4.659379751155594e-06
4244,4.624794908985498e-06
1736,4.599122760117254e-06
142,4.587333107475601e-06
225,4.55146713898883e-06
4198,4.550381535020961e-06
4213,4.4979394074731036e-06
81,4.496075594336653e-06
227,4.484897067063744e-06
241,4.43818059831481e-06
5955,4.428568105097492e-06
1815,4.424383817217755e-06
4919,4.412608565272216e-06
10,4.402587576819777e-06
5524,4.3740280752885005e-06
4918,4.345884000224874e-06
4988,4.325127560982053e-06
4886,4.309114160086071e-06
1677,4.307403891294402e-06
616,4.2811931071976605e-06
4573,4.259434762285817e-06
156,4.237406731179837e-06
2962,4.234837673538987e-06
5251,4.230896963291604e-06
1128,4.223281470953237e-06
3549,4.218579325122066e-06
75,4.210704039655751e-06
5963,4.170648653656109e-06
3410,4.170648653656109e-06
5938,4.170648653656109e-06
5968,4.170648653656109e-06
2186,4.170648653656109e-06
5903,4.170648653656109e-06
5870,4.170648653656109e-06
5864,4.170648653656109e-06
4458,4.138481823200818e-06
200,4.1340211025227475e-06
1064,4.117277290400139e-06
2315,4.11039407798838e-06
3184,4.110359143115454e-06
5404,4.110359143115454e-06
4770,4.110359143115454e-06
1034,4.109754539220839e-06
493,4.1064203907476834e-06
4771,4.094463466851811e-06
610,4.0723832307523225e-06
4305,4.063875982801398e-06
4344,4.063875982801398e-06
4082,4.063875982801398e-06
4760,4.063875982801398e-06
5141,4.063875982801398e-06
3720,4.063875982801398e-06
3320,4.044485836145714e-06
3986,3.9923506779133385e-06
4449,3.985701349101326e-06
1412,3.9817355289870395e-06
3600,3.975460944287081e-06
892,3.9644730525197775e-06
4280,3.95353693630916e-06
2642,3.9517105914150036e-06
1490,3.935141194994753e-06
3989,3.932429801641092e-06
1937,3.932412319013975e-06
3624,3.906912215958244e-06
2851,3.903828723751316e-06
5036,3.887499377624461e-06
261,3.856141103730397e-06
2839,3.854682287778107e-06
180,3.852733037858599e-06
4622,3.850651642855366e-06
4779,3.835582133106965e-06
4587,3.829177814440448e-06
4032,3.779268768219593e-06
2012,3.7660491879478784e-06
2252,3.729370746316605e-06
2731,3.7253199730559775e-06
3828,3.709013021999337e-06
4162,3.704815373391515e-06
2310,3.684359236894909e-06
3185,3.6647532291354237e-06
494,3.655418615279401e-06
4632,3.6435330923856004e-06
4608,3.6430051735813006e-06
3441,3.625269986270726e-06
4616,3.6169291192850307e-06
4708,3.6022325156440105e-06
943,3.5989012842583276e-06
1752,3.55740033466735e-06
3914,3.5557747910923775e-06
1990,3.5494882709813356e-06
4316,3.5398477810167547e-06
2871,3.509776735425956e-06
2824,3.5034518272635457e-06
3579,3.5034518272635457e-06
3694,3.5034518272635457e-06
2261,3.5034518272635457e-06
3652,3.5034518272635457e-06
4099,3.5034518272635457e-06
2423,3.5034518272635457e-06
2357,3.5034518272635457e-06
3088,3.5034518272635457e-06
2991,3.5034518272635457e-06
2860,3.5034518272635457e-06
3042,3.5034518272635457e-06
2959,3.5034518272635457e-06
2954,3.5034518272635457e-06
2853,3.5034518272635457e-06
2949,3.5034518272635457e-06
2854,3.5034518272635457e-06
2931,3.5034518272635457e-06
4323,3.5034518272635457e-06
3069,3.5034518272635457e-06
2930,3.5034518272635457e-06
2914,3.5034518272635457e-06
3010,3.5034518272635457e-06
2912,3.5034518272635457e-06
3192,3.5034518272635457e-06
3038,3.5034518272635457e-06
3070,3.5034518272635457e-06
3074,3.5034518272635457e-06
3075,3.5034518272635457e-06
3079,3.5034518272635457e-06
3096,3.5034518272635457e-06
3094,3.5034518272635457e-06
2975,3.5034518272635457e-06
3400,3.5034518272635457e-06
2997,3.5034518272635457e-06
2832,3.5034518272635457e-06
3083,3.5034518272635457e-06
2827,3.5034518272635457e-06
4314,3.5034518272635457e-06
3091,3.5034518272635457e-06
3011,3.5034518272635457e-06
3085,3.5034518272635457e-06
2907,3.5034518272635457e-06
4830,3.5001150727538227e-06
4052,3.4923354042854887e-06
4789,3.463260874204996e-06
4793,3.463260874204996e-06
1939,3.4572662235021524e-06
2419,3.4467736422773873e-06
1753,3.4406476412993826e-06
4603,3.437192497784477e-06
78,3.434097148633834e-06
4769,3.418797220049057e-06
251,3.415471001317754e-06
125,3.4122475569179557e-06
4418,3.4017227700693006e-06
3397,3.401190833134298e-06
4558,3.4007467982237806e-06
4171,3.3980629606675725e-06
4572,3.3980629606675725e-06
4690,3.3980629606675725e-06
4306,3.3980629606675725e-06
4441,3.3980629606675725e-06
4249,3.3855039798023407e-06
2316,3.375768730610708e-06
4614,3.362960245174302e-06
4487,3.345897162601955e-06
4432,3.344735704262255e-06
5224,3.335357718767741e-06
5156,3.3330486851494484e-06
4703,3.3306544240843408e-06
2165,3.3256296758004717e-06
3063,3.32243737703613e-06
2754,3.311943567907464e-06
621,3.2812741841512926e-06
1541,3.267032836677784e-06
4776,3.2262939807464504e-06
4217,3.2114091374783863e-06
592,3.206169564124366e-06
3501,3.2014558349577256e-06
1376,3.188635901428023e-06
3972,3.175237744733017e-06
2843,3.163516433569673e-06
3055,3.163516433569673e-06
342,3.1616334412291804e-06
1268,3.1609729623928376e-06
3919,3.139483618832574e-06
2243,3.1262604385981487e-06
177,3.118752829321624e-06
1394,3.1119743795805834e-06
1548,3.1095173905500567e-06
3539,3.103480896660018e-06
5515,3.1004872891802026e-06
3345,3.0876598189127308e-06
3113,3.081670639521129e-06
2862,3.038357559534223e-06
2847,3.038357559534223e-06
3072,3.038357559534223e-06
2895,3.038357559534223e-06
3847,3.0365498992043076e-06
4350,3.0269692613878295e-06
2034,3.0222450830915115e-06
1832,3.0195846961733472e-06
5041,3.014935534351991e-06
4304,3.007268673327928e-06
626,2.9987005169680942e-06
361,2.996341228748897e-06
4273,2.9726220973460025e-06
563,2.9698288917885714e-06
216,2.9350875273019857e-06
862,2.930570243132317e-06
134,2.9220021717470446e-06
4106,2.902816361839264e-06
3165,2.8744678155738072e-06
3879,2.8700365750671717e-06
96,2.8681787867325503e-06
4732,2.858343350966477e-06
3810,2.851331926529575e-06
1353,2.8498370143028224e-06
3901,2.8402051172359992e-06
4284,2.80575871668407e-06
4462,2.8043696402336064e-06
1366,2.803761595912309e-06
4122,2.7983826197546626e-06
110,2.797635617898368e-06
710,2.792380307031109e-06
705,2.7845204816895562e-06
3107,2.7679559170791875e-06
17,2.7489960206265437e-06
312,2.743855018947856e-06
2875,2.7273552305453875e-06
5025,2.727347516043909e-06
100,2.7240624650956575e-06
3719,2.6943520452572426e-06
4163,2.6899709034931727e-06
481,2.6883354977506957e-06
3317,2.6631587552052197e-06
1222,2.6624077848991407e-06
4791,2.6611899909855884e-06
2174,2.650960451672096e-06
2804,2.6481078198602143e-06
3370,2.6458065050851348e-06
4443,2.6458065050851348e-06
3535,2.6458065050851348e-06
3302,2.6414831241807727e-06
4753,2.637761761555933e-06
396,2.6367283063000175e-06
1757,2.6210998865508357e-06
2688,2.6161258960010657e-06
1368,2.611338293354092e-06
3898,2.6104111105901955e-06
2807,2.603507750877437e-06
1967,2.5828597103892896e-06
5073,2.5769557392063335e-06
1052,2.5661446673180497e-06
2890,2.564678010718309e-06
2645,2.564678010718309e-06
3017,2.564678010718309e-06
3243,2.564678010718309e-06
2826,2.564678010718309e-06
2664,2.564678010718309e-06
3169,2.564678010718309e-06
2637,2.564678010718309e-06
3035,2.564678010718309e-06
5258,2.564678010718309e-06
3460,2.564678010718309e-06
2756,2.564678010718309e-06
4493,2.553444743096096e-06
4270,2.5500657946072953e-06
779,2.5430096059548086e-06
5143,2.5383796822238152e-06
5121,2.5383796822238152e-06
3976,2.5193580122950484e-06
19,2.517776533772507e-06
1487,2.5100714431381225e-06
4360,2.5080295429409128e-06
1044,2.503967462839745e-06
3037,2.500467646605502e-06
2775,2.494418483489657e-06
446,2.4942308939794254e-06
3171,2.493923060212602e-06
4557,2.4889672645813882e-06
2780,2.4757080207924774e-06
1998,2.471817477565796e-06
384,2.470671623986485e-06
4201,2.4641438075490027e-06
2828,2.4632193002010874e-06
2835,2.460954426635384e-06
5280,2.4564192810836994e-06
4921,2.4498807591387163e-06
3528,2.4494835192659074e-06
184,2.44261538724921e-06
3696,2.428347074566102e-06
5212,2.4200133043005892e-06
4598,2.4178036233914263e-06
4140,2.4161095799470334e-06
3474,2.414559754532144e-06
3084,2.412189124669836e-06
2781,2.412189124669836e-06
3922,2.4108799915468055e-06
2552,2.4089229056364117e-06
133,2.408177292417491e-06
2392,2.4002371362697422e-06
2658,2.3913010572722116e-06
4394,2.391217895614773e-06
4301,2.377615690017083e-06
4362,2.377267610268849e-06
1491,2.377267610268849e-06
1493,2.377267610268849e-06
5253,2.377267610268849e-06
5308,2.377267610268849e-06
5307,2.377267610268849e-06
4202,2.35818221643205e-06
3723,2.3552954247898058e-06
5257,2.353829275965834e-06
3610,2.3476252189003575e-06
4431,2.3438453115935406e-06
1689,2.330678212978559e-06
1100,2.329536120758455e-06
2336,2.326687560215938e-06
1991,2.3262125779417914e-06
4674,2.3257164571944537e-06
1568,2.324063578872113e-06
4419,2.3223130121025142e-06
4295,2.321546422617743e-06
4287,2.3197733750653053e-06
425,2.3191105940794517e-06
3935,2.3126090723889935e-06
4353,2.3088521725087104e-06
4328,2.308620593290417e-06
2337,2.2860366434991072e-06
2214,2.275205962124699e-06
2312,2.2658692040772556e-06
3512,2.264568253696119e-06
5689,2.2636660389703354e-06
4389,2.2619168392318453e-06
2961,2.249183929218218e-06
4569,2.2491021071160015e-06
2142,2.243285347958489e-06
1473,2.2423018379565237e-06
4059,2.2289421768250428e-06
4121,2.2289421768250428e-06
4220,2.2289421768250428e-06
4062,2.2289421768250428e-06
4054,2.2289421768250428e-06
4051,2.2289421768250428e-06
3775,2.2289421768250428e-06
4212,2.2289421768250428e-06
3842,2.2289421768250428e-06
4168,2.2289421768250428e-06
4256,2.2289421768250428e-06
3867,2.2289421768250428e-06
4199,2.2289421768250428e-06
4183,2.2289421768250428e-06
3868,2.2289421768250428e-06
3881,2.2289421768250428e-06
5056,2.228351693746177e-06
399,2.2208626651327764e-06
1557,2.2140480099906604e-06
4236,2.2026187414394445e-06
4699,2.202504979346328e-06
4209,2.201538759125408e-06
3315,2.190061258929525e-06
5384,2.1719843904103507e-06
350,2.16822685513737e-06
1819,2.1679772150144075e-06
1714,2.1644068376228306e-06
4119,2.163349950367612e-06
1656,2.1618319634447078e-06
654,2.1533597808669092e-06
2173,2.1505676093863465e-06
3992,2.1486174964367734e-06
4159,2.1354327041967695e-06
1204,2.1286193324275637e-06
4400,2.127434801806105e-06
2030,2.127350693758821e-06
1890,2.1233764154752837e-06
4252,2.1178429171697513e-06
1670,2.097827068520757e-06
1396,2.0910169937022548e-06
4228,2.0898385089608494e-06
4136,2.0873383430545754e-06
2485,2.0858667037209146e-06
29,2.0677598784391805e-06
1508,2.0661428184230295e-06
222,2.0624570451629044e-06
3799,2.0458604596780698e-06
3714,2.041557520681464e-06
3804,2.0398086584564015e-06
1245,2.036794382488798e-06
2262,2.0364857788538606e-06
416,2.0317329755874998e-06
3033,2.025571706356149e-06
221,2.014395697702542e-06
3166,1.9825043170082255e-06
1754,1.982084919714225e-06
4892,1.978697578460528e-06
363,1.9753734281360614e-06
882,1.9742445004517232e-06
394,1.973736587314267e-06
522,1.973196152319897e-06
559,1.9707928169929907e-06
539,1.9635839390823824e-06
4315,1.963537432087696e-06
4125,1.9621042886081444e-06
5610,1.961960256461807e-06
5234,1.9609262013642862e-06
3366,1.9607591100625903e-06
2763,1.9515812067280493e-06
540,1.9394861377288132e-06
2306,1.9371657611182975e-06
1633,1.9290135134462566e-06
168,1.9290135134462566e-06
83,1.9290135134462566e-06
105,1.9290135134462566e-06
5974,1.9290135134462566e-06
859,1.9290135134462566e-06
86,1.9290135134462566e-06
140,1.9290135134462566e-06
4850,1.9280733191948422e-06
2774,1.927923577388385e-06
2028,1.9200757384759494e-06
3526,1.916750085902165e-06
4379,1.9148088967022313e-06
4430,1.912295979297141e-06
4515,1.91153878004778e-06
4027,1.897724673982348e-06
3445,1.8971282650397e-06
3538,1.8967190019691063e-06
4361,1.89654387497503e-06
4523,1.8958245507477438e-06
2858,1.8951581567762935e-06
3031,1.8848356323873082e-06
3427,1.8838971109734187e-06
1555,1.8782181376825532e-06
4600,1.8747145208448717e-06
4522,1.8729023111568552e-06
628,1.8728987228819772e-06
1788,1.869446938060303e-06
742,1.857247730894424e-06
3043,1.8565285571551653e-06
2124,1.8486969791039463e-06
5231,1.847948076641961e-06
4375,1.8427547455564575e-06
545,1.8419259586892506e-06
544,1.837250058232648e-06
3852,1.8370836153688675e-06
2873,1.8169858415694724e-06
4759,1.8131012084034678e-06
4650,1.8106350179469036e-06
491,1.8001186887523825e-06
135,1.7937030678768187e-06
4568,1.7897898000908613e-06
1094,1.7828275047922307e-06
5228,1.7702122376228604e-06
4538,1.7690712778198832e-06
2818,1.7673038725182815e-06
5630,1.7624834171343398e-06
4103,1.7623759702019673e-06
21,1.7577681837437714e-06
3268,1.7540513084337942e-06
4969,1.7533453631078639e-06
4571,1.7531518432757854e-06
3865,1.7517259136317728e-06
823,1.7513243619856556e-06
266,1.7509397765507477e-06
4004,1.7501399528830518e-06
1860,1.7363688483370538e-06
4570,1.736186257972408e-06
141,1.7331445852734212e-06
4875,1.7329099873654624e-06
2867,1.73077771755723e-06
57,1.7261054058461892e-06
2802,1.7111180771063057e-06
2,1.7102132331861323e-06
270,1.7064355066723262e-06
959,1.7001053449157713e-06
2952,1.699195722390959e-06
4296,1.6990314803337863e-06
5614,1.6989269610332304e-06
457,1.6829779828158246e-06
5034,1.6805937567342849e-06
4670,1.6805937567342849e-06
4555,1.6805937567342849e-06
4803,1.6805937567342849e-06
4787,1.6732566519081308e-06
702,1.6696387976936957e-06
2767,1.669278356916356e-06
1921,1.6676771268865855e-06
1916,1.666856639156599e-06
4148,1.6603044454007806e-06
5425,1.6603044454007806e-06
5306,1.6603044454007806e-06
4239,1.6603044454007806e-06
5445,1.6603044454007806e-06
5426,1.6603044454007806e-06
4200,1.6603044454007806e-06
5362,1.6603044454007806e-06
5347,1.6603044454007806e-06
5322,1.6603044454007806e-06
3682,1.655196502603654e-06
3582,1.6443208216470863e-06
5259,1.63948801851884e-06
274,1.6361195407085154e-06
4189,1.6341090289035032e-06
2784,1.633722360931534e-06
4118,1.6312482897470895e-06
